t,cwnd,wmax,k,t_lastloss
188.0,38.662285945598306,4.169775457701303,30.0,176.0
189.0,45.56164204014545,4.169775457701303,30.0,176.0
190.0,53.559800441985026,4.169775457701303,30.0,176.0
191.0,62.607020831112564,4.169775457701303,30.0,176.0
192.0,72.66450121690625,4.169775457701303,30.0,176.0
193.0,83.70362919437419,4.169775457701303,30.0,176.0
194.0,95.70367595053168,4.169775457701303,30.0,176.0
195.0,108.64961357988726,4.169775457701303,30.0,176.0
196.0,122.53044365240419,4.169775457701303,30.0,176.0
197.0,137.3380083662303,4.169775457701303,30.0,176.0
198.0,153.06616660882426,4.169775457701303,30.0,176.0
199.0,169.71022574110938,4.169775457701303,30.0,176.0
200.0,187.2665477191921,4.169775457701303,30.0,200.0
201.0,17.260702291936177,4.169775457701303,30.0,200.0
202.0,17.762028428445447,4.169775457701303,30.0,202.0
203.0,17.260702291936177,4.169775457701303,30.0,202.0
204.0,17.762028428445447,4.169775457701303,30.0,202.0
205.0,18.414977228670327,4.169775457701303,30.0,202.0
206.0,19.043979654486087,4.169775457701303,30.0,202.0
207.0,19.6313002158021,4.169775457701303,30.0,202.0
208.0,20.284389767570445,4.169775457701303,30.0,202.0
209.0,21.210414332424136,4.169775457701303,30.0,202.0
210.0,22.68451534504515,4.169775457701303,30.0,202.0
211.0,24.994161592278363,4.169775457701303,30.0,202.0
212.0,28.366033522616647,4.169775457701303,30.0,202.0
213.0,32.91694583713474,4.169775457701303,30.0,202.0
214.0,38.662285945598306,4.169775457701303,30.0,202.0
215.0,45.56164204014545,4.169775457701303,30.0,202.0
216.0,53.559800441985026,4.169775457701303,30.0,202.0
217.0,62.607020831112564,4.169775457701303,30.0,202.0
218.0,72.66450121690625,4.169775457701303,30.0,202.0
219.0,83.70362919437419,4.169775457701303,30.0,202.0
220.0,95.70367595053168,4.169775457701303,30.0,220.0
221.0,17.260702291936177,4.169775457701303,30.0,221.0
222.0,17.260702291936177,4.169775457701303,30.0,221.0
223.0,17.762028428445447,4.169775457701303,30.0,221.0
224.0,18.414977228670327,4.169775457701303,30.0,221.0
225.0,19.043979654486087,4.169775457701303,30.0,221.0
226.0,19.6313002158021,4.169775457701303,30.0,221.0
227.0,20.284389767570445,4.169775457701303,30.0,221.0
228.0,21.210414332424136,4.169775457701303,30.0,221.0
229.0,22.68451534504515,4.169775457701303,30.0,221.0
230.0,24.994161592278363,4.169775457701303,30.0,221.0
231.0,28.366033522616647,4.169775457701303,30.0,221.0
232.0,32.91694583713474,4.169775457701303,30.0,221.0
233.0,38.662285945598306,4.169775457701303,30.0,221.0
234.0,45.56164204014545,4.169775457701303,30.0,221.0
235.0,53.559800441985026,4.169775457701303,30.0,221.0
236.0,62.607020831112564,4.169775457701303,30.0,221.0
237.0,72.66450121690625,4.169775457701303,30.0,221.0
238.0,83.70362919437419,4.169775457701303,30.0,221.0
239.0,95.70367595053168,4.169775457701303,30.0,221.0
240.0,108.64961357988726,4.169775457701303,30.0,221.0
241.0,122.53044365240419,4.169775457701303,30.0,221.0
242.0,137.3380083662303,4.169775457701303,30.0,221.0
243.0,153.06616660882426,4.169775457701303,30.0,221.0
244.0,169.71022574110938,4.169775457701303,30.0,221.0
245.0,187.2665477191921,4.169775457701303,30.0,221.0
246.0,205.7322732967234,4.169775457701303,30.0,221.0
247.0,225.1051264977291,4.169775457701303,30.0,221.0
248.0,245.38327413850715,4.169775457701303,30.0,221.0
249.0,266.5652235319904,4.169775457701303,30.0,221.0
250.0,288.6497470078875,4.169775457701303,30.0,221.0
251.0,311.63582550851663,4.169775457701303,30.0,221.0
252.0,335.5226059279374,4.169775457701303,30.0,221.0
253.0,360.30936847577175,4.169775457701303,30.0,221.0
254.0,385.99550144064733,4.169775457701303,30.0,254.0
255.0,17.260702291936177,4.169775457701303,30.0,254.0
256.0,17.762028428445447,4.169775457701303,30.0,254.0
257.0,18.414977228670327,4.169775457701303,30.0,254.0
258.0,19.043979654486087,4.169775457701303,30.0,254.0
259.0,19.6313002158021,4.169775457701303,30.0,254.0
260.0,20.284389767570445,4.169775457701303,30.0,254.0
261.0,21.210414332424136,4.169775457701303,30.0,254.0
262.0,22.68451534504515,4.169775457701303,30.0,254.0
263.0,24.994161592278363,4.169775457701303,30.0,254.0
264.0,28.366033522616647,4.169775457701303,30.0,254.0
265.0,32.91694583713474,4.169775457701303,30.0,254.0
266.0,38.662285945598306,4.169775457701303,30.0,254.0
267.0,45.56164204014545,4.169775457701303,30.0,254.0
268.0,53.559800441985026,4.169775457701303,30.0,254.0
269.0,62.607020831112564,4.169775457701303,30.0,254.0
270.0,72.66450121690625,4.169775457701303,30.0,270.0
271.0,17.260702291936177,4.169775457701303,30.0,270.0
272.0,17.762028428445447,4.169775457701303,30.0,270.0
273.0,18.414977228670327,4.169775457701303,30.0,270.0
274.0,19.043979654486087,4.169775457701303,30.0,270.0
275.0,19.6313002158021,4.169775457701303,30.0,270.0
276.0,20.284389767570445,4.169775457701303,30.0,270.0
277.0,21.210414332424136,4.169775457701303,30.0,270.0
278.0,22.68451534504515,4.169775457701303,30.0,270.0
279.0,24.994161592278363,4.169775457701303,30.0,270.0
280.0,28.366033522616647,4.169775457701303,30.0,270.0
281.0,32.91694583713474,4.169775457701303,30.0,270.0
282.0,38.662285945598306,4.169775457701303,30.0,270.0
283.0,45.56164204014545,4.169775457701303,30.0,270.0
284.0,53.559800441985026,4.169775457701303,30.0,270.0
285.0,62.607020831112564,4.169775457701303,30.0,270.0
286.0,72.66450121690625,4.169775457701303,30.0,270.0
287.0,83.70362919437419,4.169775457701303,30.0,270.0
288.0,95.70367595053168,4.169775457701303,30.0,270.0
289.0,108.64961357988726,4.169775457701303,30.0,270.0
290.0,122.53044365240419,4.169775457701303,30.0,270.0
291.0,137.3380083662303,4.169775457701303,30.0,270.0
292.0,153.06616660882426,4.169775457701303,30.0,270.0
293.0,169.71022574110938,4.169775457701303,30.0,270.0
294.0,187.2665477191921,4.169775457701303,30.0,294.0
295.0,17.260702291936177,4.169775457701303,30.0,294.0
296.0,17.762028428445447,4.169775457701303,30.0,294.0
297.0,18.414977228670327,4.169775457701303,30.0,297.0
298.0,17.260702291936177,4.169775457701303,30.0,298.0
299.0,17.260702291936177,4.169775457701303,30.0,298.0
300.0,17.762028428445447,4.169775457701303,30.0,298.0
301.0,18.414977228670327,4.169775457701303,30.0,298.0
302.0,19.043979654486087,4.169775457701303,30.0,298.0
303.0,19.6313002158021,4.169775457701303,30.0,298.0
304.0,20.284389767570445,4.169775457701303,30.0,298.0
305.0,21.210414332424136,4.169775457701303,30.0,298.0
306.0,22.68451534504515,4.169775457701303,30.0,298.0
307.0,24.994161592278363,4.169775457701303,30.0,298.0
308.0,28.366033522616647,4.169775457701303,30.0,298.0
309.0,32.91694583713474,4.169775457701303,30.0,298.0
310.0,38.662285945598306,4.169775457701303,30.0,298.0
311.0,45.56164204014545,4.169775457701303,30.0,298.0
312.0,53.559800441985026,4.169775457701303,30.0,298.0
313.0,62.607020831112564,4.169775457701303,30.0,298.0
314.0,72.66450121690625,4.169775457701303,30.0,298.0
315.0,83.70362919437419,4.169775457701303,30.0,298.0
316.0,95.70367595053168,4.169775457701303,30.0,298.0
317.0,108.64961357988726,4.169775457701303,30.0,298.0
318.0,122.53044365240419,4.169775457701303,30.0,298.0
319.0,137.3380083662303,4.169775457701303,30.0,298.0
320.0,153.06616660882426,4.169775457701303,30.0,298.0
321.0,169.71022574110938,4.169775457701303,30.0,298.0
322.0,187.2665477191921,4.169775457701303,30.0,298.0
323.0,205.7322732967234,4.169775457701303,30.0,323.0
324.0,17.260702291936177,4.169775457701303,30.0,323.0
325.0,17.762028428445447,4.169775457701303,30.0,323.0
326.0,18.414977228670327,4.169775457701303,30.0,326.0
327.0,17.260702291936177,4.169775457701303,30.0,326.0
328.0,17.762028428445447,4.169775457701303,30.0,326.0
329.0,18.414977228670327,4.169775457701303,30.0,326.0
330.0,19.043979654486087,4.169775457701303,30.0,326.0
331.0,19.6313002158021,4.169775457701303,30.0,326.0
332.0,20.284389767570445,4.169775457701303,30.0,326.0
333.0,21.210414332424136,4.169775457701303,30.0,333.0
334.0,17.260702291936177,4.169775457701303,30.0,333.0
335.0,17.762028428445447,4.169775457701303,30.0,333.0
336.0,18.414977228670327,4.169775457701303,30.0,333.0
337.0,19.043979654486087,4.169775457701303,30.0,333.0
338.0,19.6313002158021,4.169775457701303,30.0,333.0
339.0,20.284389767570445,4.169775457701303,30.0,333.0
340.0,21.210414332424136,4.169775457701303,30.0,333.0
341.0,22.68451534504515,4.169775457701303,30.0,333.0
342.0,24.994161592278363,4.169775457701303,30.0,333.0
343.0,28.366033522616647,4.169775457701303,30.0,333.0
344.0,32.91694583713474,4.169775457701303,30.0,333.0
345.0,38.662285945598306,4.169775457701303,30.0,333.0
346.0,45.56164204014545,4.169775457701303,30.0,333.0
347.0,53.559800441985026,4.169775457701303,30.0,333.0
348.0,62.607020831112564,4.169775457701303,30.0,333.0
349.0,72.66450121690625,4.169775457701303,30.0,333.0
350.0,83.70362919437419,4.169775457701303,30.0,333.0
351.0,95.70367595053168,4.169775457701303,30.0,333.0
352.0,108.64961357988726,4.169775457701303,30.0,333.0
353.0,122.53044365240419,4.169775457701303,30.0,333.0
354.0,137.3380083662303,4.169775457701303,30.0,333.0
355.0,153.06616660882426,4.169775457701303,30.0,333.0
356.0,169.71022574110938,4.169775457701303,30.0,333.0
357.0,187.2665477191921,4.169775457701303,30.0,333.0
358.0,205.7322732967234,4.169775457701303,30.0,333.0
359.0,225.1051264977291,4.169775457701303,30.0,333.0
360.0,245.38327413850715,4.169775457701303,30.0,333.0
361.0,266.5652235319904,4.169775457701303,30.0,333.0
362.0,288.6497470078875,4.169775457701303,30.0,333.0
363.0,311.63582550851663,4.169775457701303,30.0,333.0
364.0,335.5226059279374,4.169775457701303,30.0,364.0
365.0,17.260702291936177,4.169775457701303,30.0,364.0
366.0,17.762028428445447,4.169775457701303,30.0,364.0
367.0,18.414977228670327,4.169775457701303,30.0,364.0
368.0,19.043979654486087,4.169775457701303,30.0,364.0
369.0,19.6313002158021,4.169775457701303,30.0,364.0
370.0,20.284389767570445,4.169775457701303,30.0,364.0
371.0,21.210414332424136,4.169775457701303,30.0,364.0
372.0,22.68451534504515,4.169775457701303,30.0,364.0
373.0,24.994161592278363,4.169775457701303,30.0,364.0
374.0,28.366033522616647,4.169775457701303,30.0,364.0
375.0,32.91694583713474,4.169775457701303,30.0,375.0
376.0,17.260702291936177,4.169775457701303,30.0,375.0
377.0,17.762028428445447,4.169775457701303,30.0,375.0
378.0,18.414977228670327,4.169775457701303,30.0,375.0
379.0,19.043979654486087,4.169775457701303,30.0,375.0
380.0,19.6313002158021,4.169775457701303,30.0,375.0
381.0,20.284389767570445,4.169775457701303,30.0,375.0
382.0,21.210414332424136,4.169775457701303,30.0,375.0
383.0,22.68451534504515,4.169775457701303,30.0,375.0
384.0,24.994161592278363,4.169775457701303,30.0,375.0
385.0,28.366033522616647,4.169775457701303,30.0,375.0
386.0,32.91694583713474,4.169775457701303,30.0,375.0
387.0,38.662285945598306,4.169775457701303,30.0,375.0
388.0,45.56164204014545,4.169775457701303,30.0,375.0
389.0,53.559800441985026,4.169775457701303,30.0,375.0
390.0,62.607020831112564,4.169775457701303,30.0,375.0
391.0,72.66450121690625,4.169775457701303,30.0,391.0
392.0,17.260702291936177,4.169775457701303,30.0,392.0
393.0,17.260702291936177,4.169775457701303,30.0,392.0
394.0,17.762028428445447,4.169775457701303,30.0,392.0
395.0,18.414977228670327,4.169775457701303,30.0,392.0
396.0,19.043979654486087,4.169775457701303,30.0,392.0
397.0,19.6313002158021,4.169775457701303,30.0,392.0
398.0,20.284389767570445,4.169775457701303,30.0,392.0
399.0,21.210414332424136,4.169775457701303,30.0,392.0
400.0,22.68451534504515,4.169775457701303,30.0,392.0
401.0,24.994161592278363,4.169775457701303,30.0,392.0
402.0,28.366033522616647,4.169775457701303,30.0,392.0
403.0,32.91694583713474,4.169775457701303,30.0,392.0
404.0,38.662285945598306,4.169775457701303,30.0,404.0
405.0,17.260702291936177,4.169775457701303,30.0,404.0
406.0,17.762028428445447,4.169775457701303,30.0,404.0
407.0,18.414977228670327,4.169775457701303,30.0,404.0
408.0,19.043979654486087,4.169775457701303,30.0,408.0
409.0,17.260702291936177,4.169775457701303,30.0,408.0
410.0,17.762028428445447,4.169775457701303,30.0,408.0
411.0,18.414977228670327,4.169775457701303,30.0,408.0
412.0,19.043979654486087,4.169775457701303,30.0,408.0
413.0,19.6313002158021,4.169775457701303,30.0,408.0
414.0,20.284389767570445,4.169775457701303,30.0,408.0
415.0,21.210414332424136,4.169775457701303,30.0,415.0
416.0,17.260702291936177,4.169775457701303,30.0,415.0
417.0,17.762028428445447,4.169775457701303,30.0,415.0
418.0,18.414977228670327,4.169775457701303,30.0,415.0
419.0,19.043979654486087,4.169775457701303,30.0,415.0
420.0,19.6313002158021,4.169775457701303,30.0,415.0
421.0,20.284389767570445,4.169775457701303,30.0,415.0
422.0,21.210414332424136,4.169775457701303,30.0,415.0
423.0,22.68451534504515,4.169775457701303,30.0,415.0
424.0,24.994161592278363,4.169775457701303,30.0,415.0
425.0,28.366033522616647,4.169775457701303,30.0,415.0
426.0,32.91694583713474,4.169775457701303,30.0,415.0
427.0,38.662285945598306,4.169775457701303,30.0,415.0
428.0,45.56164204014545,4.169775457701303,30.0,415.0
429.0,53.559800441985026,4.169775457701303,30.0,429.0
430.0,17.260702291936177,4.169775457701303,30.0,429.0
431.0,17.762028428445447,4.169775457701303,30.0,429.0
432.0,18.414977228670327,4.169775457701303,30.0,429.0
433.0,19.043979654486087,4.169775457701303,30.0,433.0
434.0,17.260702291936177,4.169775457701303,30.0,433.0
435.0,17.762028428445447,4.169775457701303,30.0,433.0
436.0,18.414977228670327,4.169775457701303,30.0,433.0
437.0,19.043979654486087,4.169775457701303,30.0,433.0
438.0,19.6313002158021,4.169775457701303,30.0,433.0
439.0,20.284389767570445,4.169775457701303,30.0,433.0
440.0,21.210414332424136,4.169775457701303,30.0,433.0
441.0,22.68451534504515,4.169775457701303,30.0,433.0
442.0,24.994161592278363,4.169775457701303,30.0,433.0
443.0,28.366033522616647,4.169775457701303,30.0,433.0
444.0,32.91694583713474,4.169775457701303,30.0,433.0
445.0,38.662285945598306,4.169775457701303,30.0,433.0
446.0,45.56164204014545,4.169775457701303,30.0,433.0
447.0,53.559800441985026,4.169775457701303,30.0,433.0
448.0,62.607020831112564,4.169775457701303,30.0,433.0
449.0,72.66450121690625,4.169775457701303,30.0,433.0
450.0,83.70362919437419,4.169775457701303,30.0,450.0
451.0,17.260702291936177,4.169775457701303,30.0,450.0
452.0,17.762028428445447,4.169775457701303,30.0,450.0
453.0,18.414977228670327,4.169775457701303,30.0,450.0
454.0,19.043979654486087,4.169775457701303,30.0,450.0
455.0,19.6313002158021,4.169775457701303,30.0,450.0
456.0,20.284389767570445,4.169775457701303,30.0,450.0
457.0,21.210414332424136,4.169775457701303,30.0,450.0
458.0,22.68451534504515,4.169775457701303,30.0,450.0
459.0,24.994161592278363,4.169775457701303,30.0,450.0
460.0,28.366033522616647,4.169775457701303,30.0,450.0
461.0,32.91694583713474,4.169775457701303,30.0,450.0
462.0,38.662285945598306,4.169775457701303,30.0,450.0
463.0,45.56164204014545,4.169775457701303,30.0,450.0
464.0,53.559800441985026,4.169775457701303,30.0,450.0
465.0,62.607020831112564,4.169775457701303,30.0,450.0
466.0,72.66450121690625,4.169775457701303,30.0,450.0
467.0,83.70362919437419,4.169775457701303,30.0,450.0
468.0,95.70367595053168,4.169775457701303,30.0,450.0
469.0,108.64961357988726,4.169775457701303,30.0,450.0
470.0,122.53044365240419,4.169775457701303,30.0,450.0
471.0,137.3380083662303,4.169775457701303,30.0,450.0
472.0,153.06616660882426,4.169775457701303,30.0,450.0
473.0,169.71022574110938,4.169775457701303,30.0,450.0
474.0,187.2665477191921,4.169775457701303,30.0,450.0
475.0,205.7322732967234,4.169775457701303,30.0,450.0
476.0,225.1051264977291,4.169775457701303,30.0,450.0
477.0,245.38327413850715,4.169775457701303,30.0,450.0
478.0,266.5652235319904,4.169775457701303,30.0,450.0
479.0,288.6497470078875,4.169775457701303,30.0,450.0
480.0,311.63582550851663,4.169775457701303,30.0,480.0
481.0,17.260702291936177,4.169775457701303,30.0,480.0
482.0,17.762028428445447,4.169775457701303,30.0,480.0
483.0,18.414977228670327,4.169775457701303,30.0,480.0
484.0,19.043979654486087,4.169775457701303,30.0,480.0
485.0,19.6313002158021,4.169775457701303,30.0,485.0
486.0,17.260702291936177,4.169775457701303,30.0,485.0
487.0,17.762028428445447,4.169775457701303,30.0,485.0
488.0,18.414977228670327,4.169775457701303,30.0,485.0
489.0,19.043979654486087,4.169775457701303,30.0,485.0
490.0,19.6313002158021,4.169775457701303,30.0,485.0
491.0,20.284389767570445,4.169775457701303,30.0,485.0
492.0,21.210414332424136,4.169775457701303,30.0,485.0
493.0,22.68451534504515,4.169775457701303,30.0,485.0
494.0,24.994161592278363,4.169775457701303,30.0,485.0
495.0,28.366033522616647,4.169775457701303,30.0,485.0
496.0,32.91694583713474,4.169775457701303,30.0,485.0
497.0,38.662285945598306,4.169775457701303,30.0,485.0
498.0,45.56164204014545,4.169775457701303,30.0,485.0
