t,cwnd,wmax,k,t_lastloss
187.0,5342.684685351021,4.169775457701303,30.0,74.0
188.0,5440.879882960016,4.169775457701303,30.0,74.0
189.0,5539.969589951811,4.169775457701303,30.0,74.0
190.0,5639.95380418896,4.169775457701303,30.0,74.0
191.0,5740.832523608095,4.169775457701303,30.0,74.0
192.0,5842.605746216721,4.169775457701303,30.0,74.0
193.0,5945.273470090182,4.169775457701303,30.0,74.0
194.0,6048.835693368775,4.169775457701303,30.0,74.0
195.0,6153.292414255018,4.169775457701303,30.0,74.0
196.0,6258.643631011055,4.169775457701303,30.0,74.0
197.0,6364.889341956185,4.169775457701303,30.0,74.0
198.0,6472.029545464518,4.169775457701303,30.0,74.0
199.0,6580.0642399627495,4.169775457701303,30.0,74.0
200.0,6688.99342392803,4.169775457701303,30.0,74.0
201.0,6798.817095885955,4.169775457701303,30.0,74.0
202.0,6909.535254408635,4.169775457701303,30.0,74.0
203.0,7021.147898112872,4.169775457701303,30.0,74.0
204.0,7133.655025658408,4.169775457701303,30.0,74.0
205.0,7247.056635746266,4.169775457701303,30.0,74.0
206.0,7361.352727117161,4.169775457701303,30.0,74.0
207.0,7476.543298549987,4.169775457701303,30.0,74.0
208.0,7592.628348860378,4.169775457701303,30.0,74.0
209.0,7709.607876899318,4.169775457701303,30.0,74.0
210.0,7827.481881551837,4.169775457701303,30.0,74.0
211.0,7946.250361735743,4.169775457701303,30.0,74.0
212.0,8065.913316400424,4.169775457701303,30.0,74.0
213.0,8186.470744525697,4.169775457701303,30.0,74.0
214.0,8307.922645120709,4.169775457701303,30.0,74.0
215.0,8430.269017222883,4.169775457701303,30.0,74.0
216.0,8553.509859896914,4.169775457701303,30.0,74.0
217.0,8677.645172233802,4.169775457701303,30.0,74.0
218.0,8802.674953349931,4.169775457701303,30.0,74.0
219.0,8928.599202386184,4.169775457701303,30.0,74.0
220.0,9055.417918507093,4.169775457701303,30.0,74.0
221.0,9183.131100900033,4.169775457701303,30.0,74.0
222.0,9311.738748774433,4.169775457701303,30.0,74.0
223.0,9441.240861361039,4.169775457701303,30.0,74.0
224.0,9571.63743791119,4.169775457701303,30.0,74.0
225.0,9702.928477696132,4.169775457701303,30.0,74.0
226.0,9835.113980006361,4.169775457701303,30.0,74.0
227.0,9968.19394415098,4.169775457701303,30.0,74.0
228.0,10102.1683694571,4.169775457701303,30.0,74.0
229.0,10237.037255269248,4.169775457701303,30.0,74.0
230.0,10372.800600948804,4.169775457701303,30.0,74.0
231.0,10509.458405873464,4.169775457701303,30.0,74.0
232.0,10647.010669436719,4.169775457701303,30.0,74.0
233.0,10785.45739104735,4.169775457701303,30.0,74.0
234.0,10924.798570128956,4.169775457701303,30.0,74.0
235.0,11065.03420611948,4.169775457701303,30.0,74.0
236.0,11206.164298470774,4.169775457701303,30.0,74.0
237.0,11348.188846648158,4.169775457701303,30.0,74.0
238.0,11491.107850130016,4.169775457701303,30.0,74.0
239.0,11634.921308407398,4.169775457701303,30.0,74.0
240.0,11779.629220983628,4.169775457701303,30.0,74.0
241.0,11925.23158737394,4.169775457701303,30.0,241.0
242.0,17.260702291936177,4.169775457701303,30.0,241.0
243.0,17.762028428445447,4.169775457701303,30.0,241.0
244.0,18.414977228670327,4.169775457701303,30.0,241.0
245.0,19.043979654486087,4.169775457701303,30.0,241.0
246.0,19.6313002158021,4.169775457701303,30.0,241.0
247.0,20.284389767570445,4.169775457701303,30.0,241.0
248.0,21.210414332424136,4.169775457701303,30.0,241.0
249.0,22.68451534504515,4.169775457701303,30.0,241.0
250.0,24.994161592278363,4.169775457701303,30.0,241.0
251.0,28.366033522616647,4.169775457701303,30.0,241.0
252.0,32.91694583713474,4.169775457701303,30.0,241.0
253.0,38.662285945598306,4.169775457701303,30.0,241.0
254.0,45.56164204014545,4.169775457701303,30.0,241.0
255.0,53.559800441985026,4.169775457701303,30.0,241.0
256.0,62.607020831112564,4.169775457701303,30.0,241.0
257.0,72.66450121690625,4.169775457701303,30.0,241.0
258.0,83.70362919437419,4.169775457701303,30.0,241.0
259.0,95.70367595053168,4.169775457701303,30.0,241.0
260.0,108.64961357988726,4.169775457701303,30.0,241.0
261.0,122.53044365240419,4.169775457701303,30.0,241.0
262.0,137.3380083662303,4.169775457701303,30.0,241.0
263.0,153.06616660882426,4.169775457701303,30.0,241.0
264.0,169.71022574110938,4.169775457701303,30.0,241.0
265.0,187.2665477191921,4.169775457701303,30.0,241.0
266.0,205.7322732967234,4.169775457701303,30.0,241.0
267.0,225.1051264977291,4.169775457701303,30.0,241.0
268.0,245.38327413850715,4.169775457701303,30.0,241.0
269.0,266.5652235319904,4.169775457701303,30.0,241.0
270.0,288.6497470078875,4.169775457701303,30.0,241.0
271.0,311.63582550851663,4.169775457701303,30.0,241.0
272.0,335.5226059279374,4.169775457701303,30.0,241.0
273.0,360.30936847577175,4.169775457701303,30.0,241.0
274.0,385.99550144064733,4.169775457701303,30.0,241.0
275.0,412.58048147781506,4.169775457701303,30.0,241.0
276.0,440.0638580654014,4.169775457701303,30.0,241.0
277.0,468.44524113854567,4.169775457701303,30.0,241.0
278.0,497.7242911695328,4.169775457701303,30.0,241.0
279.0,527.9007111477463,4.169775457701303,30.0,241.0
280.0,558.974240047901,4.169775457701303,30.0,241.0
281.0,590.9446474736194,4.169775457701303,30.0,241.0
282.0,623.8117292363096,4.169775457701303,30.0,241.0
283.0,657.5753036837089,4.169775457701303,30.0,241.0
284.0,692.2352086333964,4.169775457701303,30.0,241.0
285.0,727.7912987976598,4.169775457701303,30.0,241.0
286.0,764.2434436098732,4.169775457701303,30.0,241.0
287.0,801.5915253808693,4.169775457701303,30.0,241.0
288.0,839.8354377280139,4.169775457701303,30.0,241.0
289.0,878.9750842308105,4.169775457701303,30.0,241.0
290.0,919.01037727561,4.169775457701303,30.0,241.0
291.0,959.941237058925,4.169775457701303,30.0,241.0
292.0,1001.7675907243622,4.169775457701303,30.0,241.0
293.0,1044.4893716126037,4.169775457701303,30.0,241.0
294.0,1088.10651860742,4.169775457701303,30.0,241.0
295.0,1132.618975563578,4.169775457701303,30.0,241.0
296.0,1178.026690804844,4.169775457701303,30.0,241.0
297.0,1224.3296166821965,4.169775457701303,30.0,241.0
298.0,1271.5277091839307,4.169775457701303,30.0,241.0
299.0,1319.6209275906324,4.169775457701303,30.0,241.0
300.0,1368.6092341690676,4.169775457701303,30.0,241.0
301.0,1418.4925938999272,4.169775457701303,30.0,241.0
302.0,1469.2709742351055,4.169775457701303,30.0,241.0
303.0,1520.9443448808152,4.169775457701303,30.0,241.0
304.0,1573.512677603364,4.169775457701303,30.0,241.0
305.0,1626.9759460548585,4.169775457701303,30.0,241.0
306.0,1681.334125616472,4.169775457701303,30.0,241.0
307.0,1736.587193257232,4.169775457701303,30.0,241.0
308.0,1792.7351274065502,4.169775457701303,30.0,241.0
309.0,1849.7779078389492,4.169775457701303,30.0,241.0
310.0,1907.7155155696357,4.169775457701303,30.0,241.0
311.0,1966.5479327597407,4.169775457701303,30.0,241.0
312.0,2026.2751426301888,4.169775457701303,30.0,241.0
313.0,2086.8971293832906,4.169775457701303,30.0,241.0
314.0,2148.413878131252,4.169775457701303,30.0,241.0
315.0,2210.825374830901,4.169775457701303,30.0,241.0
316.0,2274.1316062239976,4.169775457701303,30.0,241.0
317.0,2338.332559782578,4.169775457701303,30.0,241.0
318.0,2403.4282236588438,4.169775457701303,30.0,241.0
319.0,2469.418586639153,4.169775457701303,30.0,241.0
320.0,2536.3036381017273,4.169775457701303,30.0,241.0
321.0,2604.0833679777256,4.169775457701303,30.0,241.0
322.0,2672.757766715375,4.169775457701303,30.0,241.0
323.0,2742.3268252468815,4.169775457701303,30.0,241.0
324.0,2812.7905349578673,4.169775457701303,30.0,241.0
325.0,2884.1488876591143,4.169775457701303,30.0,241.0
326.0,2956.40187556041,4.169775457701303,30.0,241.0
327.0,3029.549491246318,4.169775457701303,30.0,241.0
328.0,3103.591727653701,4.169775457701303,30.0,241.0
329.0,3178.5285780508593,4.169775457701303,30.0,241.0
330.0,3254.360036018142,4.169775457701303,30.0,241.0
331.0,3331.0860954299164,4.169775457701303,30.0,241.0
332.0,3408.7067504377774,4.169775457701303,30.0,241.0
333.0,3487.221995454908,4.169775457701303,30.0,241.0
334.0,3566.6318251414923,4.169775457701303,30.0,241.0
335.0,3646.936234391098,4.169775457701303,30.0,241.0
336.0,3728.1352183179606,4.169775457701303,30.0,241.0
337.0,3810.2287722450924,4.169775457701303,30.0,241.0
338.0,3893.2168916931587,4.169775457701303,30.0,241.0
339.0,3977.0995723700626,4.169775457701303,30.0,241.0
340.0,4061.8768101611854,4.169775457701303,30.0,241.0
341.0,4147.548601120236,4.169775457701303,30.0,241.0
342.0,4234.11494146066,4.169775457701303,30.0,241.0
343.0,4321.575827547583,4.169775457701303,30.0,241.0
344.0,4409.931255890228,4.169775457701303,30.0,241.0
345.0,4499.181223134796,4.169775457701303,30.0,241.0
346.0,4589.325726057756,4.169775457701303,30.0,241.0
347.0,4680.364761559541,4.169775457701303,30.0,241.0
348.0,4772.298326658601,4.169775457701303,30.0,241.0
349.0,4865.1264184857955,4.169775457701303,30.0,241.0
350.0,4958.849034279113,4.169775457701303,30.0,241.0
351.0,5053.466171378677,4.169775457701303,30.0,241.0
352.0,5148.977827222038,4.169775457701303,30.0,241.0
353.0,5245.383999339721,4.169775457701303,30.0,241.0
354.0,5342.684685351021,4.169775457701303,30.0,241.0
355.0,5440.879882960016,4.169775457701303,30.0,241.0
356.0,5539.969589951811,4.169775457701303,30.0,241.0
357.0,5639.95380418896,4.169775457701303,30.0,241.0
358.0,5740.832523608095,4.169775457701303,30.0,241.0
359.0,5842.605746216721,4.169775457701303,30.0,359.0
360.0,17.260702291936177,4.169775457701303,30.0,359.0
361.0,17.762028428445447,4.169775457701303,30.0,359.0
362.0,18.414977228670327,4.169775457701303,30.0,359.0
363.0,19.043979654486087,4.169775457701303,30.0,359.0
364.0,19.6313002158021,4.169775457701303,30.0,359.0
365.0,20.284389767570445,4.169775457701303,30.0,359.0
366.0,21.210414332424136,4.169775457701303,30.0,359.0
367.0,22.68451534504515,4.169775457701303,30.0,359.0
368.0,24.994161592278363,4.169775457701303,30.0,359.0
369.0,28.366033522616647,4.169775457701303,30.0,359.0
370.0,32.91694583713474,4.169775457701303,30.0,359.0
371.0,38.662285945598306,4.169775457701303,30.0,359.0
372.0,45.56164204014545,4.169775457701303,30.0,359.0
373.0,53.559800441985026,4.169775457701303,30.0,359.0
374.0,62.607020831112564,4.169775457701303,30.0,359.0
375.0,72.66450121690625,4.169775457701303,30.0,359.0
376.0,83.70362919437419,4.169775457701303,30.0,359.0
377.0,95.70367595053168,4.169775457701303,30.0,359.0
378.0,108.64961357988726,4.169775457701303,30.0,359.0
379.0,122.53044365240419,4.169775457701303,30.0,359.0
380.0,137.3380083662303,4.169775457701303,30.0,359.0
381.0,153.06616660882426,4.169775457701303,30.0,359.0
382.0,169.71022574110938,4.169775457701303,30.0,359.0
383.0,187.2665477191921,4.169775457701303,30.0,359.0
384.0,205.7322732967234,4.169775457701303,30.0,359.0
385.0,225.1051264977291,4.169775457701303,30.0,359.0
386.0,245.38327413850715,4.169775457701303,30.0,359.0
387.0,266.5652235319904,4.169775457701303,30.0,359.0
388.0,288.6497470078875,4.169775457701303,30.0,359.0
389.0,311.63582550851663,4.169775457701303,30.0,359.0
390.0,335.5226059279374,4.169775457701303,30.0,359.0
391.0,360.30936847577175,4.169775457701303,30.0,359.0
392.0,385.99550144064733,4.169775457701303,30.0,359.0
393.0,412.58048147781506,4.169775457701303,30.0,359.0
394.0,440.0638580654014,4.169775457701303,30.0,359.0
395.0,468.44524113854567,4.169775457701303,30.0,359.0
396.0,497.7242911695328,4.169775457701303,30.0,359.0
397.0,527.9007111477463,4.169775457701303,30.0,359.0
398.0,558.974240047901,4.169775457701303,30.0,359.0
399.0,590.9446474736194,4.169775457701303,30.0,359.0
400.0,623.8117292363096,4.169775457701303,30.0,359.0
401.0,657.5753036837089,4.169775457701303,30.0,359.0
402.0,692.2352086333964,4.169775457701303,30.0,359.0
403.0,727.7912987976598,4.169775457701303,30.0,359.0
404.0,764.2434436098732,4.169775457701303,30.0,359.0
405.0,801.5915253808693,4.169775457701303,30.0,359.0
406.0,839.8354377280139,4.169775457701303,30.0,359.0
407.0,878.9750842308105,4.169775457701303,30.0,359.0
408.0,919.01037727561,4.169775457701303,30.0,359.0
409.0,959.941237058925,4.169775457701303,30.0,359.0
410.0,1001.7675907243622,4.169775457701303,30.0,359.0
411.0,1044.4893716126037,4.169775457701303,30.0,359.0
412.0,1088.10651860742,4.169775457701303,30.0,359.0
413.0,1132.618975563578,4.169775457701303,30.0,359.0
414.0,1178.026690804844,4.169775457701303,30.0,359.0
415.0,1224.3296166821965,4.169775457701303,30.0,359.0
416.0,1271.5277091839307,4.169775457701303,30.0,359.0
417.0,1319.6209275906324,4.169775457701303,30.0,359.0
418.0,1368.6092341690676,4.169775457701303,30.0,359.0
419.0,1418.4925938999272,4.169775457701303,30.0,359.0
420.0,1469.2709742351055,4.169775457701303,30.0,359.0
421.0,1520.9443448808152,4.169775457701303,30.0,359.0
422.0,1573.512677603364,4.169775457701303,30.0,359.0
423.0,1626.9759460548585,4.169775457701303,30.0,359.0
424.0,1681.334125616472,4.169775457701303,30.0,359.0
425.0,1736.587193257232,4.169775457701303,30.0,359.0
426.0,1792.7351274065502,4.169775457701303,30.0,359.0
427.0,1849.7779078389492,4.169775457701303,30.0,359.0
428.0,1907.7155155696357,4.169775457701303,30.0,359.0
429.0,1966.5479327597407,4.169775457701303,30.0,359.0
430.0,2026.2751426301888,4.169775457701303,30.0,359.0
431.0,2086.8971293832906,4.169775457701303,30.0,359.0
432.0,2148.413878131252,4.169775457701303,30.0,359.0
433.0,2210.825374830901,4.169775457701303,30.0,359.0
434.0,2274.1316062239976,4.169775457701303,30.0,359.0
435.0,2338.332559782578,4.169775457701303,30.0,359.0
436.0,2403.4282236588438,4.169775457701303,30.0,359.0
437.0,2469.418586639153,4.169775457701303,30.0,359.0
438.0,2536.3036381017273,4.169775457701303,30.0,359.0
439.0,2604.0833679777256,4.169775457701303,30.0,359.0
440.0,2672.757766715375,4.169775457701303,30.0,359.0
441.0,2742.3268252468815,4.169775457701303,30.0,359.0
442.0,2812.7905349578673,4.169775457701303,30.0,359.0
443.0,2884.1488876591143,4.169775457701303,30.0,359.0
444.0,2956.40187556041,4.169775457701303,30.0,359.0
445.0,3029.549491246318,4.169775457701303,30.0,359.0
446.0,3103.591727653701,4.169775457701303,30.0,359.0
447.0,3178.5285780508593,4.169775457701303,30.0,359.0
448.0,3254.360036018142,4.169775457701303,30.0,359.0
449.0,3331.0860954299164,4.169775457701303,30.0,359.0
450.0,3408.7067504377774,4.169775457701303,30.0,359.0
451.0,3487.221995454908,4.169775457701303,30.0,359.0
452.0,3566.6318251414923,4.169775457701303,30.0,359.0
453.0,3646.936234391098,4.169775457701303,30.0,359.0
454.0,3728.1352183179606,4.169775457701303,30.0,359.0
455.0,3810.2287722450924,4.169775457701303,30.0,359.0
456.0,3893.2168916931587,4.169775457701303,30.0,359.0
457.0,3977.0995723700626,4.169775457701303,30.0,359.0
458.0,4061.8768101611854,4.169775457701303,30.0,359.0
459.0,4147.548601120236,4.169775457701303,30.0,359.0
460.0,4234.11494146066,4.169775457701303,30.0,359.0
461.0,4321.575827547583,4.169775457701303,30.0,359.0
462.0,4409.931255890228,4.169775457701303,30.0,359.0
463.0,4499.181223134796,4.169775457701303,30.0,359.0
464.0,4589.325726057756,4.169775457701303,30.0,359.0
465.0,4680.364761559541,4.169775457701303,30.0,359.0
466.0,4772.298326658601,4.169775457701303,30.0,359.0
467.0,4865.1264184857955,4.169775457701303,30.0,359.0
468.0,4958.849034279113,4.169775457701303,30.0,359.0
469.0,5053.466171378677,4.169775457701303,30.0,359.0
470.0,5148.977827222038,4.169775457701303,30.0,359.0
471.0,5245.383999339721,4.169775457701303,30.0,359.0
472.0,5342.684685351021,4.169775457701303,30.0,359.0
473.0,5440.879882960016,4.169775457701303,30.0,359.0
474.0,5539.969589951811,4.169775457701303,30.0,359.0
475.0,5639.95380418896,4.169775457701303,30.0,359.0
476.0,5740.832523608095,4.169775457701303,30.0,359.0
477.0,5842.605746216721,4.169775457701303,30.0,359.0
478.0,5945.273470090182,4.169775457701303,30.0,359.0
479.0,6048.835693368775,4.169775457701303,30.0,359.0
480.0,6153.292414255018,4.169775457701303,30.0,359.0
481.0,6258.643631011055,4.169775457701303,30.0,359.0
482.0,6364.889341956185,4.169775457701303,30.0,359.0
483.0,6472.029545464518,4.169775457701303,30.0,359.0
484.0,6580.0642399627495,4.169775457701303,30.0,359.0
485.0,6688.99342392803,4.169775457701303,30.0,359.0
486.0,6798.817095885955,4.169775457701303,30.0,359.0
487.0,6909.535254408635,4.169775457701303,30.0,359.0
488.0,7021.147898112872,4.169775457701303,30.0,359.0
489.0,7133.655025658408,4.169775457701303,30.0,359.0
490.0,7247.056635746266,4.169775457701303,30.0,359.0
491.0,7361.352727117161,4.169775457701303,30.0,359.0
492.0,7476.543298549987,4.169775457701303,30.0,359.0
493.0,7592.628348860378,4.169775457701303,30.0,359.0
494.0,7709.607876899318,4.169775457701303,30.0,359.0
