t,cwnd,wmax,k,t_lastloss
187.0,623.8117292363096,4.169775457701303,30.0,146.0
188.0,657.5753036837089,4.169775457701303,30.0,146.0
189.0,692.2352086333964,4.169775457701303,30.0,146.0
190.0,727.7912987976598,4.169775457701303,30.0,146.0
191.0,764.2434436098732,4.169775457701303,30.0,146.0
192.0,801.5915253808693,4.169775457701303,30.0,146.0
193.0,839.8354377280139,4.169775457701303,30.0,193.0
194.0,17.260702291936177,4.169775457701303,30.0,193.0
195.0,17.762028428445447,4.169775457701303,30.0,193.0
196.0,18.414977228670327,4.169775457701303,30.0,193.0
197.0,19.043979654486087,4.169775457701303,30.0,193.0
198.0,19.6313002158021,4.169775457701303,30.0,193.0
199.0,20.284389767570445,4.169775457701303,30.0,193.0
200.0,21.210414332424136,4.169775457701303,30.0,193.0
201.0,22.68451534504515,4.169775457701303,30.0,193.0
202.0,24.994161592278363,4.169775457701303,30.0,193.0
203.0,28.366033522616647,4.169775457701303,30.0,193.0
204.0,32.91694583713474,4.169775457701303,30.0,193.0
205.0,38.662285945598306,4.169775457701303,30.0,193.0
206.0,45.56164204014545,4.169775457701303,30.0,193.0
207.0,53.559800441985026,4.169775457701303,30.0,193.0
208.0,62.607020831112564,4.169775457701303,30.0,193.0
209.0,72.66450121690625,4.169775457701303,30.0,193.0
210.0,83.70362919437419,4.169775457701303,30.0,193.0
211.0,95.70367595053168,4.169775457701303,30.0,193.0
212.0,108.64961357988726,4.169775457701303,30.0,193.0
213.0,122.53044365240419,4.169775457701303,30.0,193.0
214.0,137.3380083662303,4.169775457701303,30.0,193.0
215.0,153.06616660882426,4.169775457701303,30.0,193.0
216.0,169.71022574110938,4.169775457701303,30.0,193.0
217.0,187.2665477191921,4.169775457701303,30.0,193.0
218.0,205.7322732967234,4.169775457701303,30.0,193.0
219.0,225.1051264977291,4.169775457701303,30.0,193.0
220.0,245.38327413850715,4.169775457701303,30.0,193.0
221.0,266.5652235319904,4.169775457701303,30.0,193.0
222.0,288.6497470078875,4.169775457701303,30.0,193.0
223.0,311.63582550851663,4.169775457701303,30.0,193.0
224.0,335.5226059279374,4.169775457701303,30.0,193.0
225.0,360.30936847577175,4.169775457701303,30.0,193.0
226.0,385.99550144064733,4.169775457701303,30.0,193.0
227.0,412.58048147781506,4.169775457701303,30.0,193.0
228.0,440.0638580654014,4.169775457701303,30.0,193.0
229.0,468.44524113854567,4.169775457701303,30.0,193.0
230.0,497.7242911695328,4.169775457701303,30.0,193.0
231.0,527.9007111477463,4.169775457701303,30.0,193.0
232.0,558.974240047901,4.169775457701303,30.0,193.0
233.0,590.9446474736194,4.169775457701303,30.0,193.0
234.0,623.8117292363096,4.169775457701303,30.0,193.0
235.0,657.5753036837089,4.169775457701303,30.0,193.0
236.0,692.2352086333964,4.169775457701303,30.0,193.0
237.0,727.7912987976598,4.169775457701303,30.0,193.0
238.0,764.2434436098732,4.169775457701303,30.0,193.0
239.0,801.5915253808693,4.169775457701303,30.0,193.0
240.0,839.8354377280139,4.169775457701303,30.0,193.0
241.0,878.9750842308105,4.169775457701303,30.0,193.0
242.0,919.01037727561,4.169775457701303,30.0,193.0
243.0,959.941237058925,4.169775457701303,30.0,193.0
244.0,1001.7675907243622,4.169775457701303,30.0,244.0
245.0,17.260702291936177,4.169775457701303,30.0,244.0
246.0,17.762028428445447,4.169775457701303,30.0,244.0
247.0,18.414977228670327,4.169775457701303,30.0,244.0
248.0,19.043979654486087,4.169775457701303,30.0,244.0
249.0,19.6313002158021,4.169775457701303,30.0,244.0
250.0,20.284389767570445,4.169775457701303,30.0,244.0
251.0,21.210414332424136,4.169775457701303,30.0,244.0
252.0,22.68451534504515,4.169775457701303,30.0,244.0
253.0,24.994161592278363,4.169775457701303,30.0,244.0
254.0,28.366033522616647,4.169775457701303,30.0,244.0
255.0,32.91694583713474,4.169775457701303,30.0,244.0
256.0,38.662285945598306,4.169775457701303,30.0,244.0
257.0,45.56164204014545,4.169775457701303,30.0,244.0
258.0,53.559800441985026,4.169775457701303,30.0,244.0
259.0,62.607020831112564,4.169775457701303,30.0,244.0
260.0,72.66450121690625,4.169775457701303,30.0,244.0
261.0,83.70362919437419,4.169775457701303,30.0,244.0
262.0,95.70367595053168,4.169775457701303,30.0,244.0
263.0,108.64961357988726,4.169775457701303,30.0,244.0
264.0,122.53044365240419,4.169775457701303,30.0,244.0
265.0,137.3380083662303,4.169775457701303,30.0,244.0
266.0,153.06616660882426,4.169775457701303,30.0,244.0
267.0,169.71022574110938,4.169775457701303,30.0,244.0
268.0,187.2665477191921,4.169775457701303,30.0,244.0
269.0,205.7322732967234,4.169775457701303,30.0,244.0
270.0,225.1051264977291,4.169775457701303,30.0,244.0
271.0,245.38327413850715,4.169775457701303,30.0,244.0
272.0,266.5652235319904,4.169775457701303,30.0,244.0
273.0,288.6497470078875,4.169775457701303,30.0,244.0
274.0,311.63582550851663,4.169775457701303,30.0,244.0
275.0,335.5226059279374,4.169775457701303,30.0,244.0
276.0,360.30936847577175,4.169775457701303,30.0,244.0
277.0,385.99550144064733,4.169775457701303,30.0,244.0
278.0,412.58048147781506,4.169775457701303,30.0,244.0
279.0,440.0638580654014,4.169775457701303,30.0,244.0
280.0,468.44524113854567,4.169775457701303,30.0,244.0
281.0,497.7242911695328,4.169775457701303,30.0,244.0
282.0,527.9007111477463,4.169775457701303,30.0,244.0
283.0,558.974240047901,4.169775457701303,30.0,244.0
284.0,590.9446474736194,4.169775457701303,30.0,244.0
285.0,623.8117292363096,4.169775457701303,30.0,244.0
286.0,657.5753036837089,4.169775457701303,30.0,244.0
287.0,692.2352086333964,4.169775457701303,30.0,244.0
288.0,727.7912987976598,4.169775457701303,30.0,244.0
289.0,764.2434436098732,4.169775457701303,30.0,244.0
290.0,801.5915253808693,4.169775457701303,30.0,244.0
291.0,839.8354377280139,4.169775457701303,30.0,244.0
292.0,878.9750842308105,4.169775457701303,30.0,244.0
293.0,919.01037727561,4.169775457701303,30.0,244.0
294.0,959.941237058925,4.169775457701303,30.0,244.0
295.0,1001.7675907243622,4.169775457701303,30.0,244.0
296.0,1044.4893716126037,4.169775457701303,30.0,244.0
297.0,1088.10651860742,4.169775457701303,30.0,244.0
298.0,1132.618975563578,4.169775457701303,30.0,244.0
299.0,1178.026690804844,4.169775457701303,30.0,244.0
300.0,1224.3296166821965,4.169775457701303,30.0,244.0
301.0,1271.5277091839307,4.169775457701303,30.0,244.0
302.0,1319.6209275906324,4.169775457701303,30.0,244.0
303.0,1368.6092341690676,4.169775457701303,30.0,244.0
304.0,1418.4925938999272,4.169775457701303,30.0,244.0
305.0,1469.2709742351055,4.169775457701303,30.0,244.0
306.0,1520.9443448808152,4.169775457701303,30.0,244.0
307.0,1573.512677603364,4.169775457701303,30.0,244.0
308.0,1626.9759460548585,4.169775457701303,30.0,244.0
309.0,1681.334125616472,4.169775457701303,30.0,244.0
310.0,1736.587193257232,4.169775457701303,30.0,244.0
311.0,1792.7351274065502,4.169775457701303,30.0,244.0
312.0,1849.7779078389492,4.169775457701303,30.0,244.0
313.0,1907.7155155696357,4.169775457701303,30.0,244.0
314.0,1966.5479327597407,4.169775457701303,30.0,244.0
315.0,2026.2751426301888,4.169775457701303,30.0,244.0
316.0,2086.8971293832906,4.169775457701303,30.0,244.0
317.0,2148.413878131252,4.169775457701303,30.0,244.0
318.0,2210.825374830901,4.169775457701303,30.0,244.0
319.0,2274.1316062239976,4.169775457701303,30.0,244.0
320.0,2338.332559782578,4.169775457701303,30.0,244.0
321.0,2403.4282236588438,4.169775457701303,30.0,244.0
322.0,2469.418586639153,4.169775457701303,30.0,244.0
323.0,2536.3036381017273,4.169775457701303,30.0,244.0
324.0,2604.0833679777256,4.169775457701303,30.0,244.0
325.0,2672.757766715375,4.169775457701303,30.0,244.0
326.0,2742.3268252468815,4.169775457701303,30.0,244.0
327.0,2812.7905349578673,4.169775457701303,30.0,244.0
328.0,2884.1488876591143,4.169775457701303,30.0,244.0
329.0,2956.40187556041,4.169775457701303,30.0,244.0
330.0,3029.549491246318,4.169775457701303,30.0,244.0
331.0,3103.591727653701,4.169775457701303,30.0,244.0
332.0,3178.5285780508593,4.169775457701303,30.0,244.0
333.0,3254.360036018142,4.169775457701303,30.0,244.0
334.0,3331.0860954299164,4.169775457701303,30.0,244.0
335.0,3408.7067504377774,4.169775457701303,30.0,244.0
336.0,3487.221995454908,4.169775457701303,30.0,244.0
337.0,3566.6318251414923,4.169775457701303,30.0,244.0
338.0,3646.936234391098,4.169775457701303,30.0,244.0
339.0,3728.1352183179606,4.169775457701303,30.0,244.0
340.0,3810.2287722450924,4.169775457701303,30.0,244.0
341.0,3893.2168916931587,4.169775457701303,30.0,244.0
342.0,3977.0995723700626,4.169775457701303,30.0,244.0
343.0,4061.8768101611854,4.169775457701303,30.0,244.0
344.0,4147.548601120236,4.169775457701303,30.0,244.0
345.0,4234.11494146066,4.169775457701303,30.0,244.0
346.0,4321.575827547583,4.169775457701303,30.0,244.0
347.0,4409.931255890228,4.169775457701303,30.0,244.0
348.0,4499.181223134796,4.169775457701303,30.0,244.0
349.0,4589.325726057756,4.169775457701303,30.0,244.0
350.0,4680.364761559541,4.169775457701303,30.0,244.0
351.0,4772.298326658601,4.169775457701303,30.0,244.0
352.0,4865.1264184857955,4.169775457701303,30.0,244.0
353.0,4958.849034279113,4.169775457701303,30.0,244.0
354.0,5053.466171378677,4.169775457701303,30.0,244.0
355.0,5148.977827222038,4.169775457701303,30.0,244.0
356.0,5245.383999339721,4.169775457701303,30.0,244.0
357.0,5342.684685351021,4.169775457701303,30.0,244.0
358.0,5440.879882960016,4.169775457701303,30.0,244.0
359.0,5539.969589951811,4.169775457701303,30.0,244.0
360.0,5639.95380418896,4.169775457701303,30.0,244.0
361.0,5740.832523608095,4.169775457701303,30.0,244.0
362.0,5842.605746216721,4.169775457701303,30.0,244.0
363.0,5945.273470090182,4.169775457701303,30.0,244.0
364.0,6048.835693368775,4.169775457701303,30.0,244.0
365.0,6153.292414255018,4.169775457701303,30.0,244.0
366.0,6258.643631011055,4.169775457701303,30.0,244.0
367.0,6364.889341956185,4.169775457701303,30.0,244.0
368.0,6472.029545464518,4.169775457701303,30.0,244.0
369.0,6580.0642399627495,4.169775457701303,30.0,244.0
370.0,6688.99342392803,4.169775457701303,30.0,244.0
371.0,6798.817095885955,4.169775457701303,30.0,244.0
372.0,6909.535254408635,4.169775457701303,30.0,244.0
373.0,7021.147898112872,4.169775457701303,30.0,244.0
374.0,7133.655025658408,4.169775457701303,30.0,244.0
375.0,7247.056635746266,4.169775457701303,30.0,375.0
376.0,17.260702291936177,4.169775457701303,30.0,375.0
377.0,17.762028428445447,4.169775457701303,30.0,375.0
378.0,18.414977228670327,4.169775457701303,30.0,375.0
379.0,19.043979654486087,4.169775457701303,30.0,375.0
380.0,19.6313002158021,4.169775457701303,30.0,375.0
381.0,20.284389767570445,4.169775457701303,30.0,375.0
382.0,21.210414332424136,4.169775457701303,30.0,375.0
383.0,22.68451534504515,4.169775457701303,30.0,375.0
384.0,24.994161592278363,4.169775457701303,30.0,375.0
385.0,28.366033522616647,4.169775457701303,30.0,375.0
386.0,32.91694583713474,4.169775457701303,30.0,375.0
387.0,38.662285945598306,4.169775457701303,30.0,375.0
388.0,45.56164204014545,4.169775457701303,30.0,375.0
389.0,53.559800441985026,4.169775457701303,30.0,375.0
390.0,62.607020831112564,4.169775457701303,30.0,375.0
391.0,72.66450121690625,4.169775457701303,30.0,375.0
392.0,83.70362919437419,4.169775457701303,30.0,375.0
393.0,95.70367595053168,4.169775457701303,30.0,375.0
394.0,108.64961357988726,4.169775457701303,30.0,375.0
395.0,122.53044365240419,4.169775457701303,30.0,375.0
396.0,137.3380083662303,4.169775457701303,30.0,375.0
397.0,153.06616660882426,4.169775457701303,30.0,375.0
398.0,169.71022574110938,4.169775457701303,30.0,375.0
399.0,187.2665477191921,4.169775457701303,30.0,375.0
400.0,205.7322732967234,4.169775457701303,30.0,375.0
401.0,225.1051264977291,4.169775457701303,30.0,375.0
402.0,245.38327413850715,4.169775457701303,30.0,375.0
403.0,266.5652235319904,4.169775457701303,30.0,375.0
404.0,288.6497470078875,4.169775457701303,30.0,375.0
405.0,311.63582550851663,4.169775457701303,30.0,375.0
406.0,335.5226059279374,4.169775457701303,30.0,375.0
407.0,360.30936847577175,4.169775457701303,30.0,375.0
408.0,385.99550144064733,4.169775457701303,30.0,375.0
409.0,412.58048147781506,4.169775457701303,30.0,375.0
410.0,440.0638580654014,4.169775457701303,30.0,375.0
411.0,468.44524113854567,4.169775457701303,30.0,375.0
412.0,497.7242911695328,4.169775457701303,30.0,375.0
413.0,527.9007111477463,4.169775457701303,30.0,375.0
414.0,558.974240047901,4.169775457701303,30.0,375.0
415.0,590.9446474736194,4.169775457701303,30.0,375.0
416.0,623.8117292363096,4.169775457701303,30.0,375.0
417.0,657.5753036837089,4.169775457701303,30.0,375.0
418.0,692.2352086333964,4.169775457701303,30.0,375.0
419.0,727.7912987976598,4.169775457701303,30.0,375.0
420.0,764.2434436098732,4.169775457701303,30.0,375.0
421.0,801.5915253808693,4.169775457701303,30.0,375.0
422.0,839.8354377280139,4.169775457701303,30.0,375.0
423.0,878.9750842308105,4.169775457701303,30.0,375.0
424.0,919.01037727561,4.169775457701303,30.0,375.0
425.0,959.941237058925,4.169775457701303,30.0,375.0
426.0,1001.7675907243622,4.169775457701303,30.0,375.0
427.0,1044.4893716126037,4.169775457701303,30.0,375.0
428.0,1088.10651860742,4.169775457701303,30.0,375.0
429.0,1132.618975563578,4.169775457701303,30.0,375.0
430.0,1178.026690804844,4.169775457701303,30.0,375.0
431.0,1224.3296166821965,4.169775457701303,30.0,375.0
432.0,1271.5277091839307,4.169775457701303,30.0,375.0
433.0,1319.6209275906324,4.169775457701303,30.0,375.0
434.0,1368.6092341690676,4.169775457701303,30.0,375.0
435.0,1418.4925938999272,4.169775457701303,30.0,375.0
436.0,1469.2709742351055,4.169775457701303,30.0,375.0
437.0,1520.9443448808152,4.169775457701303,30.0,375.0
438.0,1573.512677603364,4.169775457701303,30.0,375.0
439.0,1626.9759460548585,4.169775457701303,30.0,375.0
440.0,1681.334125616472,4.169775457701303,30.0,375.0
441.0,1736.587193257232,4.169775457701303,30.0,375.0
442.0,1792.7351274065502,4.169775457701303,30.0,375.0
443.0,1849.7779078389492,4.169775457701303,30.0,375.0
444.0,1907.7155155696357,4.169775457701303,30.0,375.0
445.0,1966.5479327597407,4.169775457701303,30.0,375.0
446.0,2026.2751426301888,4.169775457701303,30.0,375.0
447.0,2086.8971293832906,4.169775457701303,30.0,375.0
448.0,2148.413878131252,4.169775457701303,30.0,375.0
449.0,2210.825374830901,4.169775457701303,30.0,375.0
450.0,2274.1316062239976,4.169775457701303,30.0,375.0
451.0,2338.332559782578,4.169775457701303,30.0,375.0
452.0,2403.4282236588438,4.169775457701303,30.0,375.0
453.0,2469.418586639153,4.169775457701303,30.0,375.0
454.0,2536.3036381017273,4.169775457701303,30.0,375.0
455.0,2604.0833679777256,4.169775457701303,30.0,375.0
456.0,2672.757766715375,4.169775457701303,30.0,375.0
457.0,2742.3268252468815,4.169775457701303,30.0,375.0
458.0,2812.7905349578673,4.169775457701303,30.0,375.0
459.0,2884.1488876591143,4.169775457701303,30.0,375.0
460.0,2956.40187556041,4.169775457701303,30.0,375.0
461.0,3029.549491246318,4.169775457701303,30.0,375.0
462.0,3103.591727653701,4.169775457701303,30.0,375.0
463.0,3178.5285780508593,4.169775457701303,30.0,375.0
464.0,3254.360036018142,4.169775457701303,30.0,375.0
465.0,3331.0860954299164,4.169775457701303,30.0,375.0
466.0,3408.7067504377774,4.169775457701303,30.0,375.0
467.0,3487.221995454908,4.169775457701303,30.0,375.0
468.0,3566.6318251414923,4.169775457701303,30.0,375.0
469.0,3646.936234391098,4.169775457701303,30.0,375.0
470.0,3728.1352183179606,4.169775457701303,30.0,375.0
471.0,3810.2287722450924,4.169775457701303,30.0,375.0
472.0,3893.2168916931587,4.169775457701303,30.0,375.0
473.0,3977.0995723700626,4.169775457701303,30.0,375.0
474.0,4061.8768101611854,4.169775457701303,30.0,375.0
475.0,4147.548601120236,4.169775457701303,30.0,375.0
476.0,4234.11494146066,4.169775457701303,30.0,375.0
477.0,4321.575827547583,4.169775457701303,30.0,375.0
478.0,4409.931255890228,4.169775457701303,30.0,375.0
479.0,4499.181223134796,4.169775457701303,30.0,375.0
480.0,4589.325726057756,4.169775457701303,30.0,375.0
481.0,4680.364761559541,4.169775457701303,30.0,375.0
482.0,4772.298326658601,4.169775457701303,30.0,375.0
483.0,4865.1264184857955,4.169775457701303,30.0,375.0
484.0,4958.849034279113,4.169775457701303,30.0,375.0
485.0,5053.466171378677,4.169775457701303,30.0,375.0
486.0,5148.977827222038,4.169775457701303,30.0,375.0
487.0,5245.383999339721,4.169775457701303,30.0,375.0
488.0,5342.684685351021,4.169775457701303,30.0,375.0
489.0,5440.879882960016,4.169775457701303,30.0,375.0
490.0,5539.969589951811,4.169775457701303,30.0,375.0
491.0,5639.95380418896,4.169775457701303,30.0,375.0
492.0,5740.832523608095,4.169775457701303,30.0,375.0
493.0,5842.605746216721,4.169775457701303,30.0,375.0
494.0,5945.273470090182,4.169775457701303,30.0,375.0
495.0,6048.835693368775,4.169775457701303,30.0,375.0
