round,cwnd,wmax,wmin
243.0,16.252360697907083,14.736015430327537,5.0
244.0,16.345660698797097,14.736015430327537,5.0
245.0,16.44413608612653,14.736015430327537,5.0
246.0,16.54801023596649,14.736015430327537,5.0
247.0,16.65750949175621,14.736015430327537,5.0
248.0,16.772862513909946,14.736015430327537,5.0
249.0,16.89429957224708,14.736015430327537,5.0
250.0,17.022051784328426,14.736015430327537,5.0
251.0,15.011806515876255,17.156350303858577,5.0
252.0,15.083235087304827,17.156350303858577,5.0
253.0,15.151957586309653,17.156350303858577,5.0
254.0,15.218100614566278,17.156350303858577,5.0
255.0,15.283811837361247,17.156350303858577,5.0
256.0,15.34924054131555,17.156350303858577,5.0
257.0,15.41439034448062,17.156350303858577,5.0
258.0,15.479264788273206,17.156350303858577,5.0
259.0,15.543867339730145,17.156350303858577,5.0
260.0,15.608201393678483,17.156350303858577,5.0
261.0,15.672270274824841,17.156350303858577,5.0
262.0,15.736077239767651,17.156350303858577,5.0
263.0,15.799625478935722,17.156350303858577,5.0
264.0,13.88005335364935,14.871485736052875,5.0
265.0,13.952099186220813,14.871485736052875,5.0
266.0,14.023772988610894,14.871485736052875,5.0
267.0,14.095080474892377,14.871485736052875,5.0
268.0,14.166027214201975,14.871485736052875,5.0
269.0,14.236618635839049,14.871485736052875,5.0
270.0,14.306860034135877,14.871485736052875,5.0
271.0,14.376756573111866,14.871485736052875,5.0
272.0,14.446313290923326,14.871485736052875,5.0
273.0,14.51553510411966,14.871485736052875,5.0
274.0,14.584426811716177,14.871485736052875,5.0
275.0,14.652993099093113,14.871485736052875,5.0
276.0,14.721238541729804,14.871485736052875,5.0
277.0,14.789167608782506,14.871485736052875,5.0
278.0,14.856784666513745,14.871485736052875,5.0
279.0,13.058582233883095,14.92409398158068,5.0
280.0,13.13516022543606,14.92409398158068,5.0
281.0,13.211291767254904,14.92409398158068,5.0
282.0,13.286984592575632,14.92409398158068,5.0
283.0,13.362246213678043,14.92409398158068,5.0
284.0,13.437083930631378,14.92409398158068,5.0
285.0,13.511504839599608,14.92409398158068,5.0
286.0,13.585515840733189,14.92409398158068,5.0
287.0,13.65912364567216,14.92409398158068,5.0
288.0,13.732334784683765,14.92409398158068,5.0
289.0,13.805155613456112,14.92409398158068,5.0
290.0,13.877592319567942,14.92409398158068,5.0
291.0,13.949650928653176,14.92409398158068,5.0
292.0,14.021337310277676,14.92409398158068,5.0
293.0,14.092657183544473,14.92409398158068,5.0
294.0,12.393164107137313,13.278390114789978,5.0
295.0,12.473853751150346,13.278390114789978,5.0
296.0,12.554021437893327,13.278390114789978,5.0
297.0,12.633677188438853,13.278390114789978,5.0
298.0,12.7128307068551,13.278390114789978,5.0
299.0,12.791491394081962,13.278390114789978,5.0
300.0,12.869668361035375,13.278390114789978,5.0
301.0,12.947370440991657,13.278390114789978,5.0
302.0,13.02460620129971,13.278390114789978,5.0
303.0,13.101383954465115,13.278390114789978,5.0
304.0,13.177711768646851,13.278390114789978,5.0
305.0,13.253597477604249,13.278390114789978,5.0
306.0,13.329048690128984,13.278390114789978,5.0
307.0,13.40407279899435,13.278390114789978,5.0
308.0,13.478676989451673,13.278390114789978,5.0
309.0,13.552868247301578,13.278390114789978,5.0
310.0,13.626653366565842,13.278390114789978,5.0
311.0,11.987534087185763,13.700038956783729,5.0
312.0,12.070954079381568,13.700038956783729,5.0
313.0,10.634572875849925,11.394185224124918,5.0
314.0,10.728605801447802,11.394185224124918,5.0
315.0,10.821814557413564,11.394185224124918,5.0
316.0,10.914220502340328,11.394185224124918,5.0
317.0,11.005844086432804,11.394185224124918,5.0
318.0,11.096704904753201,11.394185224124918,5.0
319.0,11.186821746516891,11.394185224124918,5.0
320.0,11.276212640790446,11.394185224124918,5.0
321.0,11.364894898908089,11.394185224124918,5.0
322.0,11.452885153890216,11.394185224124918,5.0
323.0,11.540199397119165,11.394185224124918,5.0
324.0,11.626853012502071,11.394185224124918,5.0
325.0,11.712860808328227,11.394185224124918,5.0
326.0,11.798237047008444,11.394185224124918,5.0
327.0,11.882995472866106,11.394185224124918,5.0
328.0,11.967149338133785,11.394185224124918,5.0
329.0,10.544372498883218,12.050711427295107,5.0
330.0,10.639209816144716,12.050711427295107,5.0
331.0,10.73320175889995,12.050711427295107,5.0
332.0,10.826370602872421,12.050711427295107,5.0
333.0,10.918737660742645,12.050711427295107,5.0
334.0,11.010323339515331,12.050711427295107,5.0
335.0,11.101147193562475,12.050711427295107,5.0
336.0,11.191227973734447,12.050711427295107,5.0
337.0,11.2805836728898,12.050711427295107,5.0
338.0,11.369231568158133,12.050711427295107,5.0
339.0,11.457188260218194,12.050711427295107,5.0
340.0,11.544469709845082,12.050711427295107,5.0
341.0,11.631091271955224,12.050711427295107,5.0
342.0,10.252434261436079,10.984750994395798,5.0
343.0,10.349972072896275,10.984750994395798,5.0
344.0,10.446590691087403,10.984750994395798,5.0
345.0,10.54231570124341,10.984750994395798,5.0
346.0,10.637171521192158,10.984750994395798,5.0
347.0,10.73118147468475,10.984750994395798,5.0
348.0,10.824367858901534,10.984750994395798,5.0
349.0,10.916752006690603,10.984750994395798,5.0
350.0,11.008354344032984,10.984750994395798,5.0
351.0,11.099194443174783,10.984750994395798,5.0
352.0,11.1892910718193,10.984750994395798,5.0
353.0,11.278662238730718,10.984750994395798,5.0
354.0,11.367325236064392,10.984750994395798,5.0
355.0,11.45529667870662,10.984750994395798,5.0
356.0,11.542592540878294,10.984750994395798,5.0
357.0,11.629228190231633,10.984750994395798,5.0
358.0,11.715218419646856,10.984750994395798,5.0
359.0,11.80057747691573,10.984750994395798,5.0
360.0,11.885319092481257,10.984750994395798,5.0
361.0,11.96945650538695,10.984750994395798,5.0
362.0,10.546377176628146,12.053002487575025,5.0
363.0,10.64119646701121,12.053002487575025,5.0
364.0,10.73517086200524,12.053002487575025,5.0
365.0,9.474782289388855,10.151552452916631,5.0
366.0,9.580325611594784,10.151552452916631,5.0
367.0,9.684706197447705,10.151552452916631,5.0
368.0,9.78796178203772,10.151552452916631,5.0
369.0,9.890128098403517,10.151552452916631,5.0
370.0,9.991239023363267,10.151552452916631,5.0
371.0,8.829910871207694,9.460618790579671,5.0
372.0,8.943162297477553,9.460618790579671,5.0
373.0,9.054979568229985,9.460618790579671,5.0
374.0,9.16541604050084,9.460618790579671,5.0
375.0,9.274521835107558,9.460618790579671,5.0
376.0,9.382344105385108,9.460618790579671,5.0
377.0,9.488927277859675,9.460618790579671,5.0
378.0,9.594313268363921,9.460618790579671,5.0
379.0,9.698541676591676,9.460618790579671,5.0
380.0,9.801649961666492,9.460618790579671,5.0
381.0,9.903673600942627,9.460618790579671,5.0
382.0,7.659807272873163,8.206936363792675,5.0
383.0,7.790358860449191,8.206936363792675,5.0
384.0,6.92888232040243,7.42380248614546,5.0
385.0,6.189055023703524,6.63113038253949,5.0
386.0,6.350630578642055,6.63113038253949,5.0
387.0,6.50809525677388,6.63113038253949,5.0
388.0,6.661750045240469,6.63113038253949,5.0
389.0,5.960378157008806,6.811860750867207,5.0
390.0,6.128152746750919,6.811860750867207,5.0
391.0,6.2913340578777,6.811860750867207,5.0
392.0,6.450282858052736,6.811860750867207,5.0
393.0,6.6053148189769875,6.811860750867207,5.0
394.0,6.756708057210995,6.811860750867207,5.0
395.0,6.904709123933533,6.811860750867207,5.0
396.0,6.168345590074795,7.0495378172283365,5.0
397.0,6.330463614332232,7.0495378172283365,5.0
398.0,6.488429927847721,7.0495378172283365,5.0
399.0,6.642550417876919,7.0495378172283365,5.0
400.0,6.793095003478968,7.0495378172283365,5.0
