round,cwnd,wmax,wmin
165.0,20.00576838929547,21.681984238878098,5.0
166.0,20.05575397248032,21.681984238878098,5.0
167.0,20.105614975032115,21.681984238878098,5.0
168.0,20.155352324585554,21.681984238878098,5.0
169.0,20.20496693731451,21.681984238878098,5.0
170.0,20.254459718129368,21.681984238878098,5.0
171.0,20.30383156087,21.681984238878098,5.0
172.0,20.353083348494522,21.681984238878098,5.0
173.0,20.40221595326391,21.681984238878098,5.0
174.0,20.45123023692264,21.681984238878098,5.0
175.0,20.500127050875406,21.681984238878098,5.0
176.0,20.548907236360026,21.681984238878098,5.0
177.0,20.59757162461667,21.681984238878098,5.0
178.0,20.64612103705347,21.681984238878098,5.0
179.0,20.69455628540861,21.681984238878098,5.0
180.0,20.742878171909027,21.681984238878098,5.0
181.0,20.79108748942574,21.681984238878098,5.0
182.0,20.839185021625948,21.681984238878098,5.0
183.0,20.887171543121976,21.681984238878098,5.0
184.0,20.935047819617118,21.681984238878098,5.0
185.0,20.982814608048475,21.681984238878098,5.0
186.0,21.030472656726864,21.681984238878098,5.0
187.0,21.078022705473874,21.681984238878098,5.0
188.0,21.12546548575612,21.681984238878098,5.0
189.0,21.1728017208168,21.681984238878098,5.0
190.0,21.220032125804572,21.681984238878098,5.0
191.0,21.267157407899877,21.681984238878098,5.0
192.0,21.314178266438713,21.681984238878098,5.0
193.0,21.361095393033953,21.681984238878098,5.0
194.0,21.407909471694268,21.681984238878098,5.0
195.0,21.454621178940705,21.681984238878098,5.0
196.0,21.501231183920964,21.681984238878098,5.0
197.0,21.54774014852146,21.681984238878098,5.0
198.0,21.59414872747718,21.681984238878098,5.0
199.0,21.640457568479444,21.681984238878098,5.0
200.0,21.68666731228156,21.681984238878098,5.0
201.0,21.732778592802457,21.681984238878098,5.0
202.0,21.778792037228342,21.681984238878098,5.0
203.0,21.824708266112417,21.681984238878098,5.0
204.0,21.870527893472694,21.681984238878098,5.0
205.0,21.916251526887983,21.681984238878098,5.0
206.0,21.961879767592063,21.681984238878098,5.0
207.0,22.007413210566085,21.681984238878098,5.0
208.0,22.052852444629263,21.681984238878098,5.0
209.0,22.09819805252787,21.681984238878098,5.0
210.0,22.143450611022594,21.681984238878098,5.0
211.0,22.18861069097428,21.681984238878098,5.0
212.0,22.233678857428107,21.681984238878098,5.0
213.0,22.278655669696217,21.681984238878098,5.0
214.0,22.323541681438847,21.681984238878098,5.0
215.0,22.368337440743986,21.681984238878098,5.0
216.0,22.413043490205602,21.681984238878098,5.0
217.0,19.65045282112539,22.457660367000447,5.0
218.0,19.721881392553964,22.457660367000447,5.0
219.0,19.79124036799835,22.457660367000447,5.0
220.0,19.85860400841256,22.457660367000447,5.0
221.0,19.924043058344942,22.457660367000447,5.0
222.0,19.987624965421638,22.457660367000447,5.0
223.0,20.049414082584182,22.457660367000447,5.0
224.0,20.109471854709007,22.457660367000447,5.0
225.0,20.167856991058112,22.457660367000447,5.0
226.0,20.2246256248539,22.457660367000447,5.0
227.0,20.279831461134062,22.457660367000447,5.0
228.0,20.333525913921804,22.457660367000447,5.0
229.0,20.385758233640253,22.457660367000447,5.0
230.0,20.43657562560611,22.457660367000447,5.0
231.0,20.48602336035434,22.457660367000447,5.0
232.0,20.53483712876658,22.457660367000447,5.0
233.0,20.58353486100226,22.457660367000447,5.0
234.0,20.632117381291067,22.457660367000447,5.0
235.0,20.6805855041463,22.457660367000447,5.0
236.0,20.728940034524538,22.457660367000447,5.0
237.0,20.77718176798194,22.457660367000447,5.0
238.0,20.825311490827268,22.457660367000447,5.0
239.0,20.873329980271734,22.457660367000447,5.0
240.0,20.92123800457572,22.457660367000447,5.0
241.0,20.96903632319249,22.457660367000447,5.0
242.0,21.01672568690893,22.457660367000447,5.0
243.0,21.064306837983423,22.457660367000447,5.0
244.0,21.111780510280905,22.457660367000447,5.0
245.0,21.159147429405184,22.457660367000447,5.0
246.0,21.2064083128286,22.457660367000447,5.0
247.0,21.253563870019068,22.457660367000447,5.0
248.0,21.30061480256458,22.457660367000447,5.0
249.0,21.347561804295236,22.457660367000447,5.0
250.0,21.39440556140284,22.457660367000447,5.0
251.0,21.44114675255816,22.457660367000447,5.0
252.0,21.48778604902586,22.457660367000447,5.0
253.0,21.53432411477719,22.457660367000447,5.0
254.0,21.580761606600475,22.457660367000447,5.0
255.0,21.627099174209494,22.457660367000447,5.0
256.0,21.673337460349714,22.457660367000447,5.0
257.0,21.71947710090251,22.457660367000447,5.0
258.0,21.765518724987395,22.457660367000447,5.0
259.0,21.81146295506228,22.457660367000447,5.0
260.0,19.125146606144114,20.491228506582978,5.0
261.0,19.177433787026626,20.491228506582978,5.0
262.0,19.22957840716222,20.491228506582978,5.0
263.0,19.281581627348654,20.491228506582978,5.0
264.0,19.333444592707348,20.491228506582978,5.0
265.0,19.385168432978276,20.491228506582978,5.0
266.0,19.436754262807785,20.491228506582978,5.0
267.0,19.488203182029526,20.491228506582978,5.0
268.0,19.539516275938674,20.491228506582978,5.0
269.0,19.59069461555967,20.491228506582978,5.0
270.0,19.641739257907663,20.491228506582978,5.0
271.0,19.6926512462438,20.491228506582978,5.0
272.0,19.743431610324574,20.491228506582978,5.0
273.0,19.794081366645408,20.491228506582978,5.0
274.0,19.844601518678584,20.491228506582978,5.0
275.0,19.894993057105737,20.491228506582978,5.0
276.0,19.945256960045015,20.491228506582978,5.0
277.0,19.995394193273107,20.491228506582978,5.0
278.0,20.045405710442218,20.491228506582978,5.0
279.0,20.09529245329218,20.491228506582978,5.0
280.0,20.14505535185782,20.491228506582978,5.0
281.0,20.194695324671684,20.491228506582978,5.0
282.0,20.2442132789623,20.491228506582978,5.0
283.0,20.29361011084804,20.491228506582978,5.0
284.0,20.342886705526748,20.491228506582978,5.0
285.0,20.392043937461207,20.491228506582978,5.0
286.0,20.441082670560586,20.491228506582978,5.0
287.0,20.490003758357968,20.491228506582978,5.0
288.0,20.53880804418403,20.491228506582978,5.0
289.0,20.58749636133704,20.491228506582978,5.0
290.0,20.636069533249188,20.491228506582978,5.0
291.0,20.684528373649428,20.491228506582978,5.0
292.0,20.732873686722844,20.491228506582978,5.0
293.0,20.78110626726668,20.491228506582978,5.0
294.0,20.82922690084311,20.491228506582978,5.0
295.0,20.877236363928827,20.491228506582978,5.0
296.0,20.925135424061505,20.491228506582978,5.0
297.0,20.972924839983282,20.491228506582978,5.0
298.0,21.02060536178125,20.491228506582978,5.0
299.0,18.434655514646966,21.068177731025106,5.0
300.0,18.50608408607554,21.068177731025106,5.0
301.0,18.575307094925837,21.068177731025106,5.0
302.0,18.64240882905491,21.068177731025106,5.0
303.0,18.707469329664402,21.068177731025106,5.0
304.0,18.77056467302058,21.068177731025106,5.0
305.0,18.831767228671634,21.068177731025106,5.0
306.0,18.8911458965151,21.068177731025106,5.0
307.0,18.948766324794985,21.068177731025106,5.0
308.0,19.004691110870816,21.068177731025106,5.0
309.0,19.05897998639413,21.068177731025106,5.0
310.0,19.11168998834768,21.068177731025106,5.0
311.0,19.164013984844573,21.068177731025106,5.0
312.0,19.21619511979839,21.068177731025106,5.0
313.0,19.268234558082906,21.068177731025106,5.0
314.0,19.320133448818616,21.068177731025106,5.0
315.0,19.371892925669496,21.068177731025106,5.0
316.0,19.42351410713261,21.068177731025106,5.0
317.0,19.4749980968208,21.068177731025106,5.0
318.0,19.526345983738604,21.068177731025106,5.0
