round,cwnd,wlast_max,wtcp,epoch_start,origin_point,dMin,ack_cnt
56.0,30.0,30.0,30.088888888888903,1730832384.846724,30.0,0.009755807101826108,0.0
57.0,30.0,30.0,30.100000000000016,1730832384.846724,30.0,0.009755807101826108,0.0
58.0,30.0,30.0,30.11111111111113,1730832384.846724,30.0,0.009755807101826108,0.0
59.0,30.0,30.0,30.12222222222224,1730832384.846724,30.0,0.009755807101826108,0.0
60.0,30.0,30.0,30.133333333333354,1730832384.846724,30.0,0.009755807101826108,0.0
61.0,30.0,30.0,30.144444444444467,1730832384.846724,30.0,0.009755807101826108,0.0
62.0,30.0,30.0,30.15555555555558,1730832384.846724,30.0,0.009755807101826108,0.0
63.0,30.0,30.0,30.166666666666693,1730832384.846724,30.0,0.009755807101826108,0.0
64.0,30.0,30.0,30.177777777777806,1730832384.846724,30.0,0.009755807101826108,0.0
65.0,30.0,30.0,30.18888888888892,1730832384.846724,30.0,0.009755807101826108,0.0
66.0,30.0,30.0,30.20000000000003,1730832384.846724,30.0,0.009755807101826108,0.0
67.0,30.0,30.0,30.211111111111144,1730832384.846724,30.0,0.009755807101826108,0.0
68.0,30.0,30.0,30.222222222222257,1730832384.846724,30.0,0.009755807101826108,0.0
69.0,30.0,30.0,30.23333333333337,1730832384.846724,30.0,0.009755807101826108,0.0
70.0,30.0,30.0,30.244444444444483,1730832384.846724,30.0,0.009755807101826108,0.0
71.0,30.0,30.0,30.255555555555596,1730832384.846724,30.0,0.009755807101826108,0.0
72.0,31.0,30.0,30.26666666666671,1730832384.846724,30.0,0.009755807101826108,0.0
73.0,31.0,30.0,30.277419354838752,1730832384.846724,30.0,0.009755807101826108,0.0
74.0,31.0,30.0,30.288172043010796,1730832384.846724,30.0,0.009755807101826108,0.0
75.0,31.0,30.0,30.29892473118284,1730832384.846724,30.0,0.009755807101826108,0.0
76.0,31.0,30.0,30.309677419354884,1730832384.846724,30.0,0.009755807101826108,0.0
77.0,31.0,30.0,30.320430107526928,1730832384.846724,30.0,0.009755807101826108,0.0
78.0,31.0,30.0,30.33118279569897,1730832384.846724,30.0,0.009755807101826108,0.0
79.0,31.0,30.0,30.341935483871016,1730832384.846724,30.0,0.009755807101826108,0.0
80.0,31.0,30.0,30.35268817204306,1730832384.846724,30.0,0.009755807101826108,0.0
81.0,24.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
82.0,25.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
83.0,26.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
84.0,27.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
85.0,28.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
86.0,29.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
87.0,30.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
88.0,31.8,31.0,30.363440860215103,0.0,30.0,0.009755807101826108,0.0
89.0,31.8,31.0,31.8104821802935,1730832387.0025156,31.8,0.009755807101826108,0.0
90.0,31.8,31.0,31.820964360587002,1730832387.0025156,31.8,0.009755807101826108,0.0
91.0,31.8,31.0,31.831446540880503,1730832387.0025156,31.8,0.009755807101826108,0.0
92.0,31.8,31.0,31.841928721174003,1730832387.0025156,31.8,0.009755807101826108,0.0
93.0,31.8,31.0,31.852410901467504,1730832387.0025156,31.8,0.009755807101826108,0.0
94.0,31.8,31.0,31.862893081761005,1730832387.0025156,31.8,0.009755807101826108,0.0
95.0,31.8,31.0,31.873375262054505,1730832387.0025156,31.8,0.009755807101826108,0.0
96.0,31.8,31.0,31.883857442348006,1730832387.0025156,31.8,0.009755807101826108,0.0
97.0,31.8,31.0,31.894339622641507,1730832387.0025156,31.8,0.009755807101826108,0.0
98.0,31.8,31.0,31.904821802935007,1730832387.0025156,31.8,0.009755807101826108,0.0
99.0,31.8,31.0,31.915303983228508,1730832387.0025156,31.8,0.009755807101826108,0.0
100.0,31.8,31.0,31.92578616352201,1730832387.0025156,31.8,0.009755807101826108,0.0
101.0,31.8,31.0,31.93626834381551,1730832387.0025156,31.8,0.009755807101826108,0.0
102.0,31.8,31.0,31.94675052410901,1730832387.0025156,31.8,0.009755807101826108,0.0
103.0,31.8,31.0,31.95723270440251,1730832387.0025156,31.8,0.009755807101826108,0.0
104.0,31.8,31.0,31.96771488469601,1730832387.0025156,31.8,0.009755807101826108,0.0
105.0,31.8,31.0,31.978197064989512,1730832387.0025156,31.8,0.009755807101826108,0.0
106.0,31.8,31.0,31.988679245283013,1730832387.0025156,31.8,0.009755807101826108,0.0
107.0,31.8,31.0,31.999161425576514,1730832387.0025156,31.8,0.009755807101826108,0.0
108.0,31.8,31.0,32.00964360587002,1730832387.0025156,31.8,0.009755807101826108,0.0
109.0,31.8,31.0,32.02012578616352,1730832387.0025156,31.8,0.009755807101826108,0.0
110.0,31.8,31.0,32.03060796645702,1730832387.0025156,31.8,0.009755807101826108,0.0
111.0,31.8,31.0,32.04109014675052,1730832387.0025156,31.8,0.009755807101826108,0.0
112.0,31.8,31.0,32.05157232704402,1730832387.0025156,31.8,0.009755807101826108,0.0
113.0,31.8,31.0,32.06205450733752,1730832387.0025156,31.8,0.009755807101826108,0.0
114.0,31.8,31.0,32.07253668763102,1730832387.0025156,31.8,0.009755807101826108,0.0
115.0,31.8,31.0,32.08301886792452,1730832387.0025156,31.8,0.009755807101826108,0.0
116.0,31.8,31.0,32.09350104821802,1730832387.0025156,31.8,0.009755807101826108,0.0
117.0,31.8,31.0,32.103983228511524,1730832387.0025156,31.8,0.009755807101826108,0.0
118.0,31.8,31.0,32.114465408805025,1730832387.0025156,31.8,0.009755807101826108,0.0
119.0,31.8,31.0,32.124947589098525,1730832387.0025156,31.8,0.009755807101826108,0.0
120.0,32.8,31.0,32.135429769392026,1730832387.0025156,31.8,0.009755807101826108,0.0
121.0,32.8,31.0,32.14559237101804,1730832387.0025156,31.8,0.009755807101826108,0.0
122.0,26.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
123.0,27.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
124.0,28.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
125.0,29.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
126.0,30.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
127.0,31.24,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
128.0,32.239999999999995,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
129.0,33.239999999999995,32.8,32.155754972644054,0.0,31.8,0.009755807101826108,0.0
130.0,33.239999999999995,32.8,33.25002807862013,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
131.0,33.239999999999995,32.8,33.26005615724027,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
132.0,33.239999999999995,32.8,33.27008423586041,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
133.0,33.239999999999995,32.8,33.28011231448055,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
134.0,33.239999999999995,32.8,33.290140393100685,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
135.0,33.239999999999995,32.8,33.30016847172082,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
136.0,33.239999999999995,32.8,33.31019655034096,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
137.0,33.239999999999995,32.8,33.3202246289611,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
138.0,33.239999999999995,32.8,33.33025270758124,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
139.0,33.239999999999995,32.8,33.340280786201376,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
140.0,33.239999999999995,32.8,33.350308864821514,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
141.0,33.239999999999995,32.8,33.36033694344165,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
142.0,33.239999999999995,32.8,33.37036502206179,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
143.0,33.239999999999995,32.8,33.38039310068193,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
144.0,33.239999999999995,32.8,33.390421179302066,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
145.0,33.239999999999995,32.8,33.400449257922205,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
146.0,33.239999999999995,32.8,33.41047733654234,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
147.0,33.239999999999995,32.8,33.42050541516248,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
148.0,33.239999999999995,32.8,33.43053349378262,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
149.0,33.239999999999995,32.8,33.44056157240276,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
150.0,33.239999999999995,32.8,33.450589651022895,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
151.0,33.239999999999995,32.8,33.46061772964303,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
152.0,33.239999999999995,32.8,33.47064580826317,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
153.0,33.239999999999995,32.8,33.48067388688331,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
154.0,33.239999999999995,32.8,33.49070196550345,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
155.0,33.239999999999995,32.8,33.500730044123586,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
156.0,33.239999999999995,32.8,33.510758122743724,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
157.0,33.239999999999995,32.8,33.52078620136386,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
158.0,33.239999999999995,32.8,33.530814279984,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
159.0,33.239999999999995,32.8,33.54084235860414,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
160.0,34.239999999999995,32.8,33.550870437224276,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
161.0,34.239999999999995,32.8,33.560605639716485,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
162.0,34.239999999999995,32.8,33.570340842208694,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
163.0,34.239999999999995,32.8,33.5800760447009,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
164.0,34.239999999999995,32.8,33.58981124719311,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
165.0,34.239999999999995,32.8,33.59954644968532,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
166.0,34.239999999999995,32.8,33.60928165217753,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
167.0,34.239999999999995,32.8,33.61901685466974,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
168.0,34.239999999999995,32.8,33.62875205716195,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
169.0,34.239999999999995,32.8,33.638487259654156,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
170.0,34.239999999999995,32.8,33.648222462146364,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
171.0,34.239999999999995,32.8,33.65795766463857,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
172.0,34.239999999999995,32.8,33.66769286713078,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
173.0,34.239999999999995,32.8,33.67742806962299,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
174.0,35.239999999999995,32.8,33.6871632721152,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
175.0,35.239999999999995,32.8,33.69662222028016,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
176.0,35.239999999999995,32.8,33.706081168445124,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
177.0,35.239999999999995,32.8,33.715540116610086,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
178.0,35.239999999999995,32.8,33.72499906477505,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
179.0,35.239999999999995,32.8,33.73445801294001,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
180.0,35.239999999999995,32.8,33.74391696110497,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
181.0,35.239999999999995,32.8,33.753375909269934,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
182.0,36.239999999999995,32.8,33.762834857434896,1730832388.7070236,33.239999999999995,0.009755807101826108,0.0
183.0,28.991999999999997,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
184.0,29.991999999999997,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
185.0,30.991999999999997,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
186.0,31.991999999999997,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
187.0,32.992,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
188.0,33.992,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
189.0,34.992,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
190.0,35.992,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
191.0,36.992,36.239999999999995,33.772032797096415,0.0,33.239999999999995,0.009755807101826108,0.0
192.0,36.992,36.239999999999995,37.001010957324105,1730832391.8143618,36.992,0.009755807101826108,0.0
193.0,36.992,36.239999999999995,37.01002191464821,1730832391.8143618,36.992,0.009755807101826108,0.0
194.0,36.992,36.239999999999995,37.01903287197232,1730832391.8143618,36.992,0.009755807101826108,0.0
195.0,36.992,36.239999999999995,37.02804382929643,1730832391.8143618,36.992,0.009755807101826108,0.0
196.0,36.992,36.239999999999995,37.03705478662054,1730832391.8143618,36.992,0.009755807101826108,0.0
197.0,36.992,36.239999999999995,37.046065743944645,1730832391.8143618,36.992,0.009755807101826108,0.0
198.0,36.992,36.239999999999995,37.05507670126875,1730832391.8143618,36.992,0.009755807101826108,0.0
199.0,36.992,36.239999999999995,37.06408765859286,1730832391.8143618,36.992,0.009755807101826108,0.0
200.0,36.992,36.239999999999995,37.07309861591697,1730832391.8143618,36.992,0.009755807101826108,0.0
201.0,36.992,36.239999999999995,37.08210957324108,1730832391.8143618,36.992,0.009755807101826108,0.0
202.0,36.992,36.239999999999995,37.091120530565185,1730832391.8143618,36.992,0.009755807101826108,0.0
203.0,36.992,36.239999999999995,37.10013148788929,1730832391.8143618,36.992,0.009755807101826108,0.0
204.0,36.992,36.239999999999995,37.1091424452134,1730832391.8143618,36.992,0.009755807101826108,0.0
205.0,36.992,36.239999999999995,37.11815340253751,1730832391.8143618,36.992,0.009755807101826108,0.0
206.0,36.992,36.239999999999995,37.12716435986162,1730832391.8143618,36.992,0.009755807101826108,0.0
207.0,29.5936,36.992,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
208.0,30.5936,36.992,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
209.0,25.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
210.0,26.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
211.0,27.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
212.0,28.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
213.0,29.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
214.0,30.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
215.0,31.27488,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
216.0,32.274879999999996,28.43424,37.136175317185725,0.0,36.992,0.009755807101826108,0.0
217.0,32.274879999999996,28.43424,32.28520794957977,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
218.0,32.274879999999996,28.43424,32.295535899159546,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
219.0,32.274879999999996,28.43424,32.30586384873932,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
220.0,32.274879999999996,28.43424,32.316191798319096,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
221.0,32.274879999999996,28.43424,32.32651974789887,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
222.0,32.274879999999996,28.43424,32.336847697478646,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
223.0,32.274879999999996,28.43424,32.34717564705842,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
224.0,32.274879999999996,28.43424,32.357503596638196,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
225.0,32.274879999999996,28.43424,32.36783154621797,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
226.0,32.274879999999996,28.43424,32.378159495797746,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
227.0,32.274879999999996,28.43424,32.38848744537752,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
228.0,32.274879999999996,28.43424,32.398815394957296,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
229.0,32.274879999999996,28.43424,32.40914334453707,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
230.0,32.274879999999996,28.43424,32.419471294116846,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
231.0,32.274879999999996,28.43424,32.42979924369662,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
232.0,32.274879999999996,28.43424,32.440127193276396,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
233.0,32.274879999999996,28.43424,32.45045514285617,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
234.0,32.274879999999996,28.43424,32.460783092435946,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
235.0,32.274879999999996,28.43424,32.47111104201572,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
236.0,32.274879999999996,28.43424,32.481438991595496,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
237.0,32.274879999999996,28.43424,32.49176694117527,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
238.0,32.274879999999996,28.43424,32.502094890755046,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
239.0,32.274879999999996,28.43424,32.51242284033482,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
240.0,32.274879999999996,28.43424,32.522750789914596,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
241.0,32.274879999999996,28.43424,32.53307873949437,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
242.0,32.274879999999996,28.43424,32.543406689074146,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
243.0,32.274879999999996,28.43424,32.55373463865392,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
244.0,32.274879999999996,28.43424,32.564062588233696,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
245.0,32.274879999999996,28.43424,32.57439053781347,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
246.0,33.274879999999996,28.43424,32.584718487393246,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
247.0,33.274879999999996,28.43424,32.59473605419839,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
248.0,33.274879999999996,28.43424,32.60475362100354,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
249.0,33.274879999999996,28.43424,32.614771187808685,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
250.0,33.274879999999996,28.43424,32.62478875461383,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
251.0,33.274879999999996,28.43424,32.63480632141898,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
252.0,33.274879999999996,28.43424,32.644823888224124,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
253.0,33.274879999999996,28.43424,32.65484145502927,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
254.0,33.274879999999996,28.43424,32.66485902183442,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
255.0,33.274879999999996,28.43424,32.67487658863956,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
256.0,33.274879999999996,28.43424,32.68489415544471,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
257.0,33.274879999999996,28.43424,32.694911722249856,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
258.0,33.274879999999996,28.43424,32.704929289055,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
259.0,33.274879999999996,28.43424,32.71494685586015,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
260.0,33.274879999999996,28.43424,32.724964422665295,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
261.0,33.274879999999996,28.43424,32.73498198947044,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
262.0,33.274879999999996,28.43424,32.74499955627559,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
263.0,33.274879999999996,28.43424,32.755017123080734,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
264.0,34.274879999999996,28.43424,32.76503468988588,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
265.0,34.274879999999996,28.43424,32.77475998530145,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
266.0,34.274879999999996,28.43424,32.78448528071702,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
267.0,34.274879999999996,28.43424,32.79421057613259,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
268.0,34.274879999999996,28.43424,32.80393587154816,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
269.0,34.274879999999996,28.43424,32.81366116696373,1730832393.021157,32.274879999999996,0.009755807101826108,0.0
270.0,27.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
271.0,28.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
272.0,29.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
273.0,30.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
274.0,31.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
275.0,32.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
276.0,33.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
277.0,34.419904,34.274879999999996,32.823386462379304,0.0,32.274879999999996,0.004043894015898997,0.0
278.0,34.419904,34.274879999999996,34.42958831908855,1730832395.6469243,34.419904,0.004043894015898997,0.0
279.0,34.419904,34.274879999999996,34.4392726381771,1730832395.6469243,34.419904,0.004043894015898997,0.0
280.0,34.419904,34.274879999999996,34.44895695726565,1730832395.6469243,34.419904,0.004043894015898997,0.0
281.0,34.419904,34.274879999999996,34.4586412763542,1730832395.6469243,34.419904,0.004043894015898997,0.0
282.0,34.419904,34.274879999999996,34.46832559544275,1730832395.6469243,34.419904,0.004043894015898997,0.0
283.0,34.419904,34.274879999999996,34.4780099145313,1730832395.6469243,34.419904,0.004043894015898997,0.0
284.0,34.419904,34.274879999999996,34.48769423361985,1730832395.6469243,34.419904,0.004043894015898997,0.0
285.0,34.419904,34.274879999999996,34.4973785527084,1730832395.6469243,34.419904,0.004043894015898997,0.0
286.0,34.419904,34.274879999999996,34.50706287179695,1730832395.6469243,34.419904,0.004043894015898997,0.0
287.0,34.419904,34.274879999999996,34.516747190885496,1730832395.6469243,34.419904,0.004043894015898997,0.0
288.0,34.419904,34.274879999999996,34.526431509974046,1730832395.6469243,34.419904,0.004043894015898997,0.0
