round,cwnd,wlast_max,wtcp,epoch_start,origin_point,dMin,ack_cnt
38.0,30.0,30.0,30.20000000000003,1730832649.1968887,30.0,0.03103450218799042,0.0
39.0,30.0,30.0,30.211111111111144,1730832649.1968887,30.0,0.03103450218799042,0.0
40.0,30.0,30.0,30.222222222222257,1730832649.1968887,30.0,0.03103450218799042,0.0
41.0,24.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
42.0,25.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
43.0,26.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
44.0,27.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
45.0,28.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
46.0,29.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
47.0,30.0,30.0,30.23333333333337,0.0,30.0,0.03103450218799042,0.0
48.0,30.0,30.0,30.011111111111113,1730832650.6530075,30.0,0.03103450218799042,0.0
49.0,30.0,30.0,30.022222222222226,1730832650.6530075,30.0,0.03103450218799042,0.0
50.0,30.0,30.0,30.03333333333334,1730832650.6530075,30.0,0.03103450218799042,0.0
51.0,30.0,30.0,30.04444444444445,1730832650.6530075,30.0,0.03103450218799042,0.0
52.0,30.0,30.0,30.055555555555564,1730832650.6530075,30.0,0.03103450218799042,0.0
53.0,30.0,30.0,30.066666666666677,1730832650.6530075,30.0,0.03103450218799042,0.0
54.0,30.0,30.0,30.07777777777779,1730832650.6530075,30.0,0.03103450218799042,0.0
55.0,30.0,30.0,30.088888888888903,1730832650.6530075,30.0,0.03103450218799042,0.0
56.0,30.0,30.0,30.100000000000016,1730832650.6530075,30.0,0.03103450218799042,0.0
57.0,30.0,30.0,30.11111111111113,1730832650.6530075,30.0,0.03103450218799042,0.0
58.0,30.0,30.0,30.12222222222224,1730832650.6530075,30.0,0.03103450218799042,0.0
59.0,30.0,30.0,30.133333333333354,1730832650.6530075,30.0,0.03103450218799042,0.0
60.0,30.0,30.0,30.144444444444467,1730832650.6530075,30.0,0.03103450218799042,0.0
61.0,30.0,30.0,30.15555555555558,1730832650.6530075,30.0,0.03103450218799042,0.0
62.0,30.0,30.0,30.166666666666693,1730832650.6530075,30.0,0.03103450218799042,0.0
63.0,30.0,30.0,30.177777777777806,1730832650.6530075,30.0,0.03103450218799042,0.0
64.0,30.0,30.0,30.18888888888892,1730832650.6530075,30.0,0.03103450218799042,0.0
65.0,30.0,30.0,30.20000000000003,1730832650.6530075,30.0,0.03103450218799042,0.0
66.0,30.0,30.0,30.211111111111144,1730832650.6530075,30.0,0.03103450218799042,0.0
67.0,30.0,30.0,30.222222222222257,1730832650.6530075,30.0,0.03103450218799042,0.0
68.0,30.0,30.0,30.23333333333337,1730832650.6530075,30.0,0.03103450218799042,0.0
69.0,30.0,30.0,30.244444444444483,1730832650.6530075,30.0,0.010528199511531167,0.0
70.0,30.0,30.0,30.255555555555596,1730832650.6530075,30.0,0.010528199511531167,0.0
71.0,30.0,30.0,30.26666666666671,1730832650.6530075,30.0,0.010528199511531167,0.0
72.0,30.0,30.0,30.27777777777782,1730832650.6530075,30.0,0.010528199511531167,0.0
73.0,31.0,30.0,30.288888888888934,1730832650.6530075,30.0,0.010528199511531167,0.0
74.0,31.0,30.0,30.299641577060978,1730832650.6530075,30.0,0.010528199511531167,0.0
75.0,31.0,30.0,30.310394265233022,1730832650.6530075,30.0,0.010528199511531167,0.0
76.0,31.0,30.0,30.321146953405066,1730832650.6530075,30.0,0.010528199511531167,0.0
77.0,31.0,30.0,30.33189964157711,1730832650.6530075,30.0,0.010528199511531167,0.0
78.0,31.0,30.0,30.342652329749153,1730832650.6530075,30.0,0.010528199511531167,0.0
79.0,31.0,30.0,30.353405017921197,1730832650.6530075,30.0,0.010528199511531167,0.0
80.0,31.0,30.0,30.36415770609324,1730832650.6530075,30.0,0.010528199511531167,0.0
81.0,31.0,30.0,30.374910394265285,1730832650.6530075,30.0,0.010528199511531167,0.0
82.0,31.0,30.0,30.38566308243733,1730832650.6530075,30.0,0.010528199511531167,0.0
83.0,31.0,30.0,30.396415770609373,1730832650.6530075,30.0,0.010528199511531167,0.0
84.0,31.0,30.0,30.407168458781417,1730832650.6530075,30.0,0.010528199511531167,0.0
85.0,31.0,30.0,30.41792114695346,1730832650.6530075,30.0,0.010528199511531167,0.0
86.0,31.0,30.0,30.428673835125505,1730832650.6530075,30.0,0.010528199511531167,0.0
87.0,31.0,30.0,30.43942652329755,1730832650.6530075,30.0,0.010528199511531167,0.0
88.0,31.0,30.0,30.450179211469592,1730832650.6530075,30.0,0.010528199511531167,0.0
89.0,32.0,30.0,30.460931899641636,1730832650.6530075,30.0,0.010528199511531167,0.0
90.0,32.0,30.0,30.471348566308304,1730832650.6530075,30.0,0.010528199511531167,0.0
91.0,32.0,30.0,30.481765232974972,1730832650.6530075,30.0,0.010528199511531167,0.0
92.0,32.0,30.0,30.49218189964164,1730832650.6530075,30.0,0.010528199511531167,0.0
93.0,32.0,30.0,30.502598566308308,1730832650.6530075,30.0,0.010528199511531167,0.0
94.0,32.0,30.0,30.513015232974976,1730832650.6530075,30.0,0.010528199511531167,0.0
95.0,32.0,30.0,30.523431899641643,1730832650.6530075,30.0,0.010528199511531167,0.0
96.0,32.0,30.0,30.53384856630831,1730832650.6530075,30.0,0.010528199511531167,0.0
97.0,32.0,30.0,30.54426523297498,1730832650.6530075,30.0,0.010528199511531167,0.0
98.0,32.0,30.0,30.554681899641647,1730832650.6530075,30.0,0.010528199511531167,0.0
99.0,32.0,30.0,30.565098566308315,1730832650.6530075,30.0,0.010528199511531167,0.0
100.0,33.0,30.0,30.575515232974983,1730832650.6530075,30.0,0.010528199511531167,0.0
101.0,33.0,30.0,30.585616243075993,1730832650.6530075,30.0,0.010528199511531167,0.0
102.0,33.0,30.0,30.595717253177003,1730832650.6530075,30.0,0.010528199511531167,0.0
103.0,33.0,30.0,30.605818263278014,1730832650.6530075,30.0,0.010528199511531167,0.0
104.0,33.0,30.0,30.615919273379024,1730832650.6530075,30.0,0.010528199511531167,0.0
105.0,26.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
106.0,27.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
107.0,28.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
108.0,29.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
109.0,30.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
110.0,31.400000000000002,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
111.0,32.400000000000006,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
112.0,33.400000000000006,33.0,30.626020283480035,0.0,30.0,0.010528199511531167,0.0
113.0,33.400000000000006,33.0,33.409980039920164,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
114.0,33.400000000000006,33.0,33.41996007984032,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
115.0,33.400000000000006,33.0,33.42994011976048,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
116.0,33.400000000000006,33.0,33.43992015968064,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
117.0,33.400000000000006,33.0,33.4499001996008,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
118.0,33.400000000000006,33.0,33.459880239520956,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
119.0,33.400000000000006,33.0,33.469860279441114,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
120.0,33.400000000000006,33.0,33.47984031936127,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
121.0,33.400000000000006,33.0,33.48982035928143,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
122.0,33.400000000000006,33.0,33.49980039920159,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
123.0,33.400000000000006,33.0,33.50978043912175,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
124.0,33.400000000000006,33.0,33.519760479041906,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
125.0,33.400000000000006,33.0,33.529740518962065,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
126.0,33.400000000000006,33.0,33.53972055888222,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
127.0,33.400000000000006,33.0,33.54970059880238,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
128.0,33.400000000000006,33.0,33.55968063872254,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
129.0,33.400000000000006,33.0,33.5696606786427,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
130.0,33.400000000000006,33.0,33.57964071856286,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
131.0,33.400000000000006,33.0,33.589620758483015,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
132.0,33.400000000000006,33.0,33.59960079840317,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
133.0,33.400000000000006,33.0,33.60958083832333,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
134.0,33.400000000000006,33.0,33.61956087824349,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
135.0,33.400000000000006,33.0,33.62954091816365,1730832653.5976653,33.400000000000006,0.010528199511531167,0.0
136.0,26.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
137.0,27.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
138.0,28.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
139.0,29.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
140.0,30.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
141.0,31.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
142.0,32.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
143.0,33.720000000000006,33.400000000000006,33.63952095808381,0.0,33.400000000000006,0.010528199511531167,0.0
144.0,33.720000000000006,33.400000000000006,33.729885330170035,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
145.0,33.720000000000006,33.400000000000006,33.739770660340064,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
146.0,33.720000000000006,33.400000000000006,33.74965599051009,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
147.0,33.720000000000006,33.400000000000006,33.75954132068012,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
148.0,33.720000000000006,33.400000000000006,33.76942665085015,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
149.0,33.720000000000006,33.400000000000006,33.77931198102018,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
150.0,33.720000000000006,33.400000000000006,33.78919731119021,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
151.0,33.720000000000006,33.400000000000006,33.799082641360236,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
152.0,33.720000000000006,33.400000000000006,33.808967971530265,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
153.0,33.720000000000006,33.400000000000006,33.818853301700294,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
154.0,33.720000000000006,33.400000000000006,33.82873863187032,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
155.0,33.720000000000006,33.400000000000006,33.83862396204035,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
156.0,33.720000000000006,33.400000000000006,33.84850929221038,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
157.0,33.720000000000006,33.400000000000006,33.85839462238041,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
158.0,33.720000000000006,33.400000000000006,33.86827995255044,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
159.0,33.720000000000006,33.400000000000006,33.87816528272047,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
160.0,33.720000000000006,33.400000000000006,33.888050612890495,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
161.0,33.720000000000006,33.400000000000006,33.897935943060524,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
162.0,33.720000000000006,33.400000000000006,33.90782127323055,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
163.0,33.720000000000006,33.400000000000006,33.91770660340058,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
164.0,33.720000000000006,33.400000000000006,33.92759193357061,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
165.0,33.720000000000006,33.400000000000006,33.93747726374064,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
166.0,33.720000000000006,33.400000000000006,33.94736259391067,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
167.0,33.720000000000006,33.400000000000006,33.9572479240807,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
168.0,33.720000000000006,33.400000000000006,33.967133254250726,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
169.0,33.720000000000006,33.400000000000006,33.977018584420755,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
170.0,33.720000000000006,33.400000000000006,33.98690391459078,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
171.0,33.720000000000006,33.400000000000006,33.99678924476081,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
172.0,34.720000000000006,33.400000000000006,34.00667457493084,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
173.0,34.720000000000006,33.400000000000006,34.01627518937016,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
174.0,34.720000000000006,33.400000000000006,34.025875803809484,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
175.0,34.720000000000006,33.400000000000006,34.035476418248805,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
176.0,34.720000000000006,33.400000000000006,34.04507703268813,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
177.0,34.720000000000006,33.400000000000006,34.05467764712745,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
178.0,34.720000000000006,33.400000000000006,34.06427826156677,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
179.0,34.720000000000006,33.400000000000006,34.07387887600609,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
180.0,34.720000000000006,33.400000000000006,34.08347949044541,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
181.0,34.720000000000006,33.400000000000006,34.093080104884734,1730832655.052454,33.720000000000006,0.010528199511531167,0.0
182.0,27.776000000000007,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
183.0,28.776000000000007,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
184.0,29.776000000000007,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
185.0,30.776000000000007,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
186.0,31.776000000000007,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
187.0,32.77600000000001,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
188.0,33.77600000000001,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
189.0,34.77600000000001,34.720000000000006,34.102680719324056,0.0,33.720000000000006,0.010528199511531167,0.0
190.0,34.77600000000001,34.720000000000006,34.7855851545127,1730832657.006962,34.77600000000001,0.010528199511531167,0.0
191.0,34.77600000000001,34.720000000000006,34.795170309025394,1730832657.006962,34.77600000000001,0.010528199511531167,0.0
192.0,34.77600000000001,34.720000000000006,34.804755463538086,1730832657.006962,34.77600000000001,0.010528199511531167,0.0
193.0,34.77600000000001,34.720000000000006,34.81434061805078,1730832657.006962,34.77600000000001,0.010528199511531167,0.0
194.0,27.82080000000001,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
195.0,28.82080000000001,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
196.0,29.82080000000001,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
197.0,30.82080000000001,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
198.0,31.82080000000001,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
199.0,32.820800000000006,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
200.0,33.820800000000006,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
201.0,34.820800000000006,34.77600000000001,34.82392577256347,0.0,34.77600000000001,0.010528199511531167,0.0
202.0,34.820800000000006,34.77600000000001,34.83037282237437,1730832657.574497,34.820800000000006,0.010528199511531167,0.0
203.0,34.820800000000006,34.77600000000001,34.83994564474874,1730832657.574497,34.820800000000006,0.010528199511531167,0.0
204.0,34.820800000000006,34.77600000000001,34.849518467123104,1730832657.574497,34.820800000000006,0.010528199511531167,0.0
205.0,34.820800000000006,34.77600000000001,34.85909128949747,1730832657.574497,34.820800000000006,0.010528199511531167,0.0
206.0,34.820800000000006,34.77600000000001,34.86866411187184,1730832657.574497,34.820800000000006,0.010528199511531167,0.0
207.0,34.820800000000006,34.77600000000001,34.8782369342462,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
208.0,34.820800000000006,34.77600000000001,34.88780975662057,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
209.0,34.820800000000006,34.77600000000001,34.897382578994936,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
210.0,34.820800000000006,34.77600000000001,34.9069554013693,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
211.0,34.820800000000006,34.77600000000001,34.91652822374367,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
212.0,34.820800000000006,34.77600000000001,34.926101046118035,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
213.0,34.820800000000006,34.77600000000001,34.9356738684924,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
214.0,34.820800000000006,34.77600000000001,34.94524669086677,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
215.0,34.820800000000006,34.77600000000001,34.954819513241134,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
216.0,34.820800000000006,34.77600000000001,34.9643923356155,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
217.0,34.820800000000006,34.77600000000001,34.973965157989866,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
218.0,34.820800000000006,34.77600000000001,34.98353798036423,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
219.0,34.820800000000006,34.77600000000001,34.9931108027386,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
220.0,34.820800000000006,34.77600000000001,35.002683625112965,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
221.0,34.820800000000006,34.77600000000001,35.01225644748733,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
222.0,34.820800000000006,34.77600000000001,35.0218292698617,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
223.0,34.820800000000006,34.77600000000001,35.031402092236064,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
224.0,34.820800000000006,34.77600000000001,35.04097491461043,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
225.0,34.820800000000006,34.77600000000001,35.0505477369848,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
226.0,34.820800000000006,34.77600000000001,35.06012055935916,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
227.0,34.820800000000006,34.77600000000001,35.06969338173353,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
228.0,34.820800000000006,34.77600000000001,35.079266204107896,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
229.0,34.820800000000006,34.77600000000001,35.08883902648226,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
230.0,34.820800000000006,34.77600000000001,35.09841184885663,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
231.0,34.820800000000006,34.77600000000001,35.107984671230994,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
232.0,34.820800000000006,34.77600000000001,35.11755749360536,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
233.0,35.820800000000006,34.77600000000001,35.12713031597973,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
234.0,35.820800000000006,34.77600000000001,35.136435896350164,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
235.0,35.820800000000006,34.77600000000001,35.1457414767206,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
236.0,35.820800000000006,34.77600000000001,35.15504705709104,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
237.0,35.820800000000006,34.77600000000001,35.16435263746148,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
238.0,35.820800000000006,34.77600000000001,35.173658217831914,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
239.0,35.820800000000006,34.77600000000001,35.18296379820235,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
240.0,35.820800000000006,34.77600000000001,35.19226937857279,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
241.0,35.820800000000006,34.77600000000001,35.201574958943226,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
242.0,35.820800000000006,34.77600000000001,35.21088053931366,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
243.0,35.820800000000006,34.77600000000001,35.2201861196841,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
244.0,35.820800000000006,34.77600000000001,35.22949170005454,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
245.0,35.820800000000006,34.77600000000001,35.238797280424976,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
246.0,35.820800000000006,34.77600000000001,35.24810286079541,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
247.0,35.820800000000006,34.77600000000001,35.25740844116585,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
248.0,35.820800000000006,34.77600000000001,35.26671402153629,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
249.0,35.820800000000006,34.77600000000001,35.276019601906725,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
250.0,35.820800000000006,34.77600000000001,35.28532518227716,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
251.0,36.820800000000006,34.77600000000001,35.2946307626476,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
252.0,36.820800000000006,34.77600000000001,35.303683616831464,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
253.0,36.820800000000006,34.77600000000001,35.31273647101533,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
254.0,36.820800000000006,34.77600000000001,35.32178932519919,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
255.0,36.820800000000006,34.77600000000001,35.330842179383055,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
256.0,36.820800000000006,34.77600000000001,35.33989503356692,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
257.0,36.820800000000006,34.77600000000001,35.34894788775078,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
258.0,36.820800000000006,34.77600000000001,35.358000741934646,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
259.0,36.820800000000006,34.77600000000001,35.36705359611851,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
260.0,36.820800000000006,34.77600000000001,35.37610645030237,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
261.0,36.820800000000006,34.77600000000001,35.38515930448624,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
262.0,37.820800000000006,34.77600000000001,35.3942121586701,1730832657.574497,34.820800000000006,0.004375560597177142,0.0
263.0,30.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
264.0,31.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
265.0,32.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
266.0,33.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
267.0,34.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
268.0,35.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
269.0,36.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
270.0,37.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
271.0,38.256640000000004,37.820800000000006,35.40302565106934,0.0,34.820800000000006,0.004375560597177142,0.0
272.0,38.256640000000004,37.820800000000006,38.265353084404005,1730832660.4612513,38.256640000000004,0.004375560597177142,0.0
273.0,38.256640000000004,37.820800000000006,38.274066168808005,1730832660.4612513,38.256640000000004,0.004375560597177142,0.0
